timestamp,temperature_f,humidity,wind_speed_mph,precipitation_in,weather_condition
2023-07-20 06:00:00,73.0,46.8,6.8,0.0,Partly Cloudy
2023-07-20 07:00:00,70.2,51.4,4.0,0.0,Partly Cloudy
2023-07-20 08:00:00,70.3,48.8,5.4,0.0,Partly Cloudy
2023-07-20 09:00:00,76.3,62.8,4.9,0.0,Partly Cloudy
2023-07-20 10:00:00,82.0,54.6,9.0,0.0,Clear
2023-07-20 11:00:00,79.9,74.3,14.5,0.0,Cloudy
2023-07-20 12:00:00,84.2,65.9,4.2,0.0,Fog
2023-07-20 13:00:00,83.7,74.0,5.6,0.0,Partly Cloudy
2023-07-20 14:00:00,81.9,62.1,7.6,0.0,Clear
2023-07-20 15:00:00,82.2,52.2,4.9,0.0,Partly Cloudy
2023-07-20 16:00:00,81.3,55.9,4.2,0.0,Partly Cloudy
2023-07-20 17:00:00,79.3,61.0,7.6,0.0,Partly Cloudy
2023-07-20 18:00:00,76.4,56.3,9.3,0.0,Partly Cloudy
2023-07-20 19:00:00,75.2,39.9,3.7,0.0,Clear
2023-07-20 20:00:00,73.0,37.9,3.2,0.0,Partly Cloudy
2023-07-20 21:00:00,71.1,52.8,7.9,0.0,Partly Cloudy
2023-07-20 22:00:00,68.2,53.7,7.6,0.0,Partly Cloudy
2023-07-20 23:00:00,66.9,54.0,9.0,0.0,Partly Cloudy
2023-07-21 00:00:00,68.1,35.9,12.2,0.0,Clear
2023-07-21 01:00:00,69.9,35.3,5.4,0.0,Partly Cloudy
2023-07-21 02:00:00,70.2,35.4,7.6,0.0,Clear
2023-07-21 03:00:00,69.9,62.2,5.4,0.0,Partly Cloudy
2023-07-21 04:00:00,68.3,66.4,7.7,0.0,Fog
2023-07-21 05:00:00,66.1,64.5,11.5,0.0,Partly Cloudy
2023-07-21 06:00:00,72.1,44.2,10.1,0.0,Clear
2023-07-21 07:00:00,76.5,51.5,9.4,0.0,Clear
2023-07-21 08:00:00,70.1,39.3,11.5,0.0,Partly Cloudy
2023-07-21 09:00:00,71.9,56.4,5.1,0.0,Partly Cloudy
2023-07-21 10:00:00,77.4,46.0,1.2,0.0,Clear
2023-07-21 11:00:00,76.5,39.2,2.8,0.0,Clear
2023-07-21 12:00:00,83.8,60.4,3.5,0.0,Clear
2023-07-21 13:00:00,82.7,37.9,12.3,0.0,Partly Cloudy
2023-07-21 14:00:00,83.4,73.4,5.0,0.0,Partly Cloudy
2023-07-21 15:00:00,83.2,77.1,6.6,0.46,Thunderstorm
2023-07-21 16:00:00,77.2,78.0,3.5,0.14,Light Rain
2023-07-21 17:00:00,76.4,54.3,13.3,0.0,Partly Cloudy
2023-07-21 18:00:00,78.4,30.3,7.5,0.0,Clear
2023-07-21 19:00:00,72.2,32.6,7.2,0.0,Clear
2023-07-21 20:00:00,74.5,57.0,9.5,0.0,Partly Cloudy
2023-07-21 21:00:00,73.2,60.7,9.1,0.0,Clear
2023-07-21 22:00:00,71.3,43.7,13.4,0.0,Clear
2023-07-21 23:00:00,71.1,75.3,5.8,0.0,Fog
2023-07-22 00:00:00,74.2,81.1,12.7,0.0,Fog
2023-07-22 01:00:00,70.9,20,3.8,0.0,Clear
2023-07-22 02:00:00,68.0,44.2,0,0.0,Partly Cloudy
2023-07-22 03:00:00,70.3,65.7,6.5,0.0,Fog
2023-07-22 04:00:00,69.1,41.8,8.8,0.0,Clear
2023-07-22 05:00:00,71.3,45.0,10.4,0.0,Clear
2023-07-22 06:00:00,71.5,82.4,8.7,0.0,Partly Cloudy
2023-07-22 07:00:00,74.3,62.6,12.2,0.0,Partly Cloudy
2023-07-22 08:00:00,75.7,76.1,13.4,0.05,Thunderstorm
2023-07-22 09:00:00,73.8,51.3,1.1,0.0,Clear
2023-07-22 10:00:00,79.2,49.8,2.1,0.0,Partly Cloudy
2023-07-22 11:00:00,73.9,52.6,14.2,0.0,Partly Cloudy
2023-07-22 12:00:00,77.6,46.8,12.3,0.0,Partly Cloudy
2023-07-22 13:00:00,81.0,35.1,11.7,0.0,Clear
2023-07-22 14:00:00,83.6,54.7,15.1,0.0,Partly Cloudy
2023-07-22 15:00:00,80.7,68.4,11.4,0.0,Partly Cloudy
2023-07-22 16:00:00,79.5,41.2,1.2,0.0,Clear
2023-07-22 17:00:00,73.7,35.5,13.9,0.0,Partly Cloudy
2023-07-22 18:00:00,80.7,63.1,8.6,0.0,Clear
2023-07-22 19:00:00,72.0,76.6,6.8,0.2,Light Rain
2023-07-22 20:00:00,72.9,44.6,12.9,0.0,Clear
2023-07-22 21:00:00,75.5,61.3,10.0,0.0,Clear
2023-07-22 22:00:00,70.7,55.4,4.7,0.0,Partly Cloudy
2023-07-22 23:00:00,69.7,57.7,7.8,0.0,Partly Cloudy
2023-07-23 00:00:00,73.9,64.1,9.9,0.0,Partly Cloudy
2023-07-23 01:00:00,69.3,83.2,5.0,0.0,Cloudy
2023-07-23 02:00:00,69.7,53.1,11.7,0.0,Partly Cloudy
2023-07-23 03:00:00,72.3,72.4,4.9,0.33,Light Rain
2023-07-23 04:00:00,69.4,59.2,5.5,0.0,Partly Cloudy
2023-07-23 05:00:00,75.4,33.2,3.1,0.0,Clear
2023-07-23 06:00:00,72.5,48.5,0.8,0.0,Clear
2023-07-23 07:00:00,73.5,64.3,9.0,0.0,Partly Cloudy
2023-07-23 08:00:00,71.3,91.6,6.1,0.0,Cloudy
2023-07-23 09:00:00,75.7,43.7,6.0,0.0,Clear
2023-07-23 10:00:00,77.2,80.0,9.9,0.13,Thunderstorm
2023-07-23 11:00:00,81.9,61.7,8.5,0.0,Partly Cloudy
2023-07-23 12:00:00,81.0,52.4,7.6,0.0,Clear
2023-07-23 13:00:00,82.5,76.0,5.2,0.0,Fog
2023-07-23 14:00:00,85.8,30.8,7.0,0.0,Partly Cloudy
2023-07-23 15:00:00,80.5,39.7,7.4,0.0,Clear
2023-07-23 16:00:00,80.3,52.3,10.0,0.0,Clear
2023-07-23 17:00:00,82.6,36.7,3.0,0.0,Partly Cloudy
2023-07-23 18:00:00,74.6,64.4,12.2,0.0,Partly Cloudy
2023-07-23 19:00:00,84.7,83.7,0,0.0,Fog
2023-07-23 20:00:00,73.6,44.8,10.5,0.0,Partly Cloudy
2023-07-23 21:00:00,78.5,46.2,8.0,0.0,Clear
2023-07-23 22:00:00,74.6,59.8,8.8,0.0,Partly Cloudy
2023-07-23 23:00:00,72.6,78.7,9.8,0.0,Cloudy
2023-07-24 00:00:00,67.6,55.7,13.1,0.0,Partly Cloudy
2023-07-24 01:00:00,66.1,33.3,11.2,0.0,Partly Cloudy
2023-07-24 02:00:00,69.2,62.2,8.4,0.0,Clear
2023-07-24 03:00:00,71.3,47.5,10.0,0.0,Partly Cloudy
2023-07-24 04:00:00,68.2,52.4,5.4,0.0,Partly Cloudy
2023-07-24 05:00:00,71.4,61.3,11.5,0.0,Clear
2023-07-24 06:00:00,66.5,24.9,8.6,0.0,Clear
2023-07-24 07:00:00,75.1,53.6,9.9,0.0,Partly Cloudy
2023-07-24 08:00:00,73.3,57.4,3.4,0.0,Clear
2023-07-24 09:00:00,81.8,60.3,2.5,0.0,Clear
2023-07-24 10:00:00,74.7,46.0,8.5,0.0,Partly Cloudy
2023-07-24 11:00:00,82.6,61.8,5.9,0.0,Partly Cloudy
2023-07-24 12:00:00,80.2,78.9,7.7,0.0,Fog
2023-07-24 13:00:00,80.3,86.3,5.1,0.0,Cloudy
2023-07-24 14:00:00,87.3,59.2,8.1,0.0,Partly Cloudy
2023-07-24 15:00:00,81.8,28.4,8.9,0.0,Clear
2023-07-24 16:00:00,78.9,58.3,7.4,0.0,Partly Cloudy
2023-07-24 17:00:00,79.4,62.6,7.3,0.0,Clear
2023-07-24 18:00:00,82.5,57.2,10.3,0.0,Clear
2023-07-24 19:00:00,79.4,71.6,7.3,0.35,Light Rain
2023-07-24 20:00:00,75.8,41.0,2.5,0.0,Clear
2023-07-24 21:00:00,74.5,37.8,12.1,0.0,Clear
2023-07-24 22:00:00,70.6,79.0,6.2,0.0,Fog
2023-07-24 23:00:00,66.7,82.0,12.0,0.14,Light Rain
2023-07-25 00:00:00,66.3,27.1,10.9,0.0,Clear
2023-07-25 01:00:00,71.0,48.8,9.9,0.0,Clear
2023-07-25 02:00:00,64.4,45.4,10.3,0.0,Clear
2023-07-25 03:00:00,71.3,40.5,2.7,0.0,Clear
2023-07-25 04:00:00,69.3,29.6,4.3,0.0,Partly Cloudy
2023-07-25 05:00:00,76.5,54.1,9.4,0.0,Partly Cloudy
2023-07-25 06:00:00,68.8,60.2,10.2,0.0,Partly Cloudy
2023-07-25 07:00:00,70.7,41.3,9.1,0.0,Clear
2023-07-25 08:00:00,77.6,83.8,11.4,0.48,Light Rain
2023-07-25 09:00:00,78.3,64.3,10.0,0.0,Partly Cloudy
2023-07-25 10:00:00,79.4,63.2,8.8,0.0,Clear
2023-07-25 11:00:00,79.5,39.6,8.7,0.0,Clear
2023-07-25 12:00:00,80.9,60.2,10.0,0.0,Partly Cloudy
2023-07-25 13:00:00,81.1,43.3,9.9,0.0,Partly Cloudy
2023-07-25 14:00:00,79.8,56.9,3.0,0.0,Partly Cloudy
2023-07-25 15:00:00,82.0,52.3,10.0,0.0,Partly Cloudy
2023-07-25 16:00:00,82.3,65.3,0,0.0,Cloudy
2023-07-25 17:00:00,80.5,62.3,10.6,0.0,Clear
2023-07-25 18:00:00,77.6,43.1,15.5,0.0,Clear
2023-07-25 19:00:00,75.7,59.0,9.7,0.0,Partly Cloudy
2023-07-25 20:00:00,72.3,47.7,6.1,0.0,Clear
2023-07-25 21:00:00,75.2,34.0,0,0.0,Clear
2023-07-25 22:00:00,69.6,68.4,9.8,0.0,Partly Cloudy
2023-07-25 23:00:00,72.9,78.3,5.1,0.0,Cloudy
2023-07-26 00:00:00,74.2,55.7,11.5,0.0,Partly Cloudy
2023-07-26 01:00:00,68.9,42.8,8.5,0.0,Clear
2023-07-26 02:00:00,70.8,31.9,11.2,0.0,Clear
2023-07-26 03:00:00,68.1,51.3,0,0.0,Clear
2023-07-26 04:00:00,68.7,48.3,13.5,0.0,Clear
2023-07-26 05:00:00,71.5,48.8,8.6,0.0,Clear
2023-07-26 06:00:00,70.8,48.8,1.1,0.0,Partly Cloudy
2023-07-26 07:00:00,73.0,57.1,9.6,0.0,Partly Cloudy
2023-07-26 08:00:00,72.0,21.2,12.0,0.0,Partly Cloudy
2023-07-26 09:00:00,76.4,46.6,13.0,0.0,Clear
2023-07-26 10:00:00,80.7,47.3,12.7,0.0,Partly Cloudy
2023-07-26 11:00:00,84.5,53.2,8.4,0.0,Partly Cloudy
2023-07-26 12:00:00,76.4,88.2,9.2,0.0,Partly Cloudy
2023-07-26 13:00:00,81.9,59.1,4.9,0.0,Partly Cloudy
2023-07-26 14:00:00,83.9,39.6,10.8,0.0,Clear
2023-07-26 15:00:00,79.4,59.5,12.4,0.0,Partly Cloudy
2023-07-26 16:00:00,88.3,70.4,8.1,0.0,Partly Cloudy
2023-07-26 17:00:00,78.5,62.6,12.0,0.0,Clear
2023-07-26 18:00:00,80.1,81.9,6.9,0.0,Fog
2023-07-26 19:00:00,80.2,48.6,12.8,0.0,Partly Cloudy
2023-07-26 20:00:00,76.2,81.2,9.9,0.0,Cloudy
2023-07-26 21:00:00,75.9,37.0,1.0,0.0,Partly Cloudy
2023-07-26 22:00:00,75.1,84.5,7.4,0.0,Cloudy
2023-07-26 23:00:00,70.3,43.4,5.8,0.0,Partly Cloudy
2023-07-27 00:00:00,63.9,42.9,4.8,0.0,Clear
2023-07-27 01:00:00,67.0,38.0,12.6,0.0,Clear
2023-07-27 02:00:00,70.5,47.6,11.3,0.0,Clear
2023-07-27 03:00:00,70.4,51.9,9.0,0.0,Partly Cloudy
2023-07-27 04:00:00,63.7,71.0,6.0,0.0,Fog
2023-07-27 05:00:00,72.9,62.3,13.3,0.0,Clear
2023-07-27 06:00:00,66.6,46.7,10.8,0.0,Partly Cloudy
2023-07-27 07:00:00,69.9,51.9,14.1,0.0,Partly Cloudy
2023-07-27 08:00:00,78.7,66.2,8.3,0.0,Partly Cloudy
2023-07-27 09:00:00,76.5,57.8,3.9,0.0,Clear
2023-07-27 10:00:00,79.9,60.2,8.5,0.0,Clear
2023-07-27 11:00:00,81.9,26.0,12.4,0.0,Clear
2023-07-27 12:00:00,84.3,24.1,4.6,0.0,Partly Cloudy
2023-07-27 13:00:00,83.3,65.4,11.3,0.0,Fog
2023-07-27 14:00:00,84.7,41.3,7.8,0.0,Clear
2023-07-27 15:00:00,82.3,60.1,15.8,0.0,Clear
2023-07-27 16:00:00,80.7,64.6,12.2,0.0,Clear
2023-07-27 17:00:00,79.6,77.9,11.2,0.03,Light Rain
2023-07-27 18:00:00,79.4,37.6,9.9,0.0,Partly Cloudy
2023-07-27 19:00:00,77.5,67.2,8.9,0.02,Light Rain
2023-07-27 20:00:00,78.4,69.3,5.7,0.0,Cloudy
2023-07-27 21:00:00,72.9,79.4,12.2,0.0,Partly Cloudy
2023-07-27 22:00:00,68.9,78.6,9.1,0.12,Light Rain
2023-07-27 23:00:00,66.9,56.5,3.1,0.0,Clear
2023-07-28 00:00:00,71.4,52.9,8.0,0.0,Clear
2023-07-28 01:00:00,69.3,85.0,3.9,0.0,Fog
2023-07-28 02:00:00,66.9,46.4,10.4,0.0,Partly Cloudy
2023-07-28 03:00:00,69.1,70.6,7.5,0.0,Partly Cloudy
2023-07-28 04:00:00,70.6,60.1,12.5,0.0,Clear
2023-07-28 05:00:00,74.9,70.2,10.3,0.0,Fog
2023-07-28 06:00:00,69.5,92.9,3.2,0.43,Light Rain
2023-07-28 07:00:00,75.4,74.8,1.4,0.0,Partly Cloudy
2023-07-28 08:00:00,80.3,100,6.1,0.0,Cloudy
2023-07-28 09:00:00,77.2,66.0,10.7,0.0,Cloudy
2023-07-28 10:00:00,78.3,23.4,9.9,0.0,Clear
2023-07-28 11:00:00,82.6,44.3,12.6,0.0,Partly Cloudy
2023-07-28 12:00:00,85.7,75.0,7.5,0.0,Partly Cloudy
2023-07-28 13:00:00,80.7,56.1,0.8,0.0,Partly Cloudy
2023-07-28 14:00:00,81.9,72.5,19.3,0.0,Partly Cloudy
2023-07-28 15:00:00,80.4,63.9,9.9,0.0,Clear
2023-07-28 16:00:00,86.4,59.6,10.3,0.0,Clear
2023-07-28 17:00:00,77.0,69.5,7.3,0.0,Cloudy
2023-07-28 18:00:00,77.2,74.8,8.4,0.0,Partly Cloudy
2023-07-28 19:00:00,72.7,61.6,13.6,0.0,Partly Cloudy
2023-07-28 20:00:00,70.3,47.8,7.3,0.0,Clear
2023-07-28 21:00:00,74.0,85.8,7.5,0.23,Rain
2023-07-28 22:00:00,71.8,56.4,10.6,0.0,Partly Cloudy
2023-07-28 23:00:00,75.0,61.7,6.4,0.0,Partly Cloudy
2023-07-29 00:00:00,69.0,38.1,12.6,0.0,Partly Cloudy
2023-07-29 01:00:00,72.6,25.9,9.2,0.0,Clear
2023-07-29 02:00:00,67.0,66.1,13.4,0.0,Partly Cloudy
2023-07-29 03:00:00,69.0,53.5,8.9,0.0,Clear
2023-07-29 04:00:00,71.7,65.3,9.9,0.0,Fog
2023-07-29 05:00:00,67.5,51.3,9.5,0.0,Partly Cloudy
2023-07-29 06:00:00,75.8,54.2,10.8,0.0,Clear
2023-07-29 07:00:00,75.0,43.0,3.7,0.0,Clear
2023-07-29 08:00:00,76.7,49.6,10.4,0.0,Clear
2023-07-29 09:00:00,80.5,26.0,9.9,0.0,Partly Cloudy
2023-07-29 10:00:00,78.3,78.0,0,0.0,Fog
2023-07-29 11:00:00,75.6,69.2,10.7,0.0,Cloudy
2023-07-29 12:00:00,79.9,70.2,8.3,0.0,Partly Cloudy
2023-07-29 13:00:00,80.5,61.4,13.4,0.0,Clear
2023-07-29 14:00:00,86.7,39.3,7.7,0.0,Partly Cloudy
2023-07-29 15:00:00,84.1,62.1,2.7,0.0,Clear
2023-07-29 16:00:00,79.7,48.5,3.5,0.0,Partly Cloudy
2023-07-29 17:00:00,78.7,61.7,14.9,0.0,Partly Cloudy
2023-07-29 18:00:00,76.2,54.6,6.2,0.0,Partly Cloudy
2023-07-29 19:00:00,75.0,37.8,11.2,0.0,Partly Cloudy
2023-07-29 20:00:00,73.9,38.4,12.1,0.0,Clear
2023-07-29 21:00:00,71.4,45.8,6.7,0.0,Partly Cloudy
2023-07-29 22:00:00,72.3,76.2,10.8,0.0,Fog
2023-07-29 23:00:00,65.8,42.3,4.5,0.0,Partly Cloudy
2023-07-30 00:00:00,67.7,57.6,7.8,0.0,Partly Cloudy
2023-07-30 01:00:00,64.8,29.9,12.2,0.0,Clear
2023-07-30 02:00:00,66.0,33.4,7.7,0.0,Clear
2023-07-30 03:00:00,72.3,54.2,13.4,0.0,Partly Cloudy
2023-07-30 04:00:00,70.0,63.5,15.0,0.0,Partly Cloudy
2023-07-30 05:00:00,72.3,40.1,6.4,0.0,Clear
2023-07-30 06:00:00,73.6,66.4,14.9,0.0,Fog
2023-07-30 07:00:00,75.3,68.2,15.0,0.0,Partly Cloudy
2023-07-30 08:00:00,76.1,50.0,10.8,0.0,Partly Cloudy
2023-07-30 09:00:00,75.8,76.6,1.6,0.0,Fog
2023-07-30 10:00:00,81.1,45.1,12.1,0.0,Clear
2023-07-30 11:00:00,75.5,73.6,12.2,0.0,Fog
2023-07-30 12:00:00,88.5,44.2,7.9,0.0,Clear
2023-07-30 13:00:00,89.6,34.1,4.0,0.0,Partly Cloudy
2023-07-30 14:00:00,83.0,72.5,2.9,0.22,Light Rain
2023-07-30 15:00:00,86.5,63.2,9.7,0.0,Partly Cloudy
2023-07-30 16:00:00,81.8,75.0,4.1,0.0,Partly Cloudy
2023-07-30 17:00:00,80.5,43.9,8.5,0.0,Partly Cloudy
2023-07-30 18:00:00,84.0,30.8,3.9,0.0,Partly Cloudy
2023-07-30 19:00:00,81.0,93.8,9.4,0.0,Fog
2023-07-30 20:00:00,76.2,50.2,13.2,0.0,Partly Cloudy
2023-07-30 21:00:00,72.1,42.8,6.9,0.0,Partly Cloudy
2023-07-30 22:00:00,76.6,42.0,5.1,0.0,Partly Cloudy
2023-07-30 23:00:00,70.9,29.9,13.7,0.0,Partly Cloudy
