incident_id,date,crime_type
32553,2023-07-04,BURGLARY
32554,2023-07-04,VANDALISM
32555,04-Jul-2023,ASSAULT
32556,07/04/2023,BURGLARY
32557,04-Jul-2023,ASSAULT
32558,04-Jul-2023,BURGLARY
32559,2023-07-04,DRUG OFFENSE
32560,2023-07-04,DRUG OFFENSE
32561,07/04/2023,ROBBERY
32562,2023-07-04,OTHER
32563,07/04/2023,OTHER
32564,07/04/2023,FRAUD
32565,07/04/2023,BURGLARY
32566,2023-07-04,BURGLARY
32567,2023-07-04,ROBBERY
32568,2023-07-04,ASSAULT
32569,07/04/2023,DRUG OFFENSE
32570,2023-07-04,VANDALISM
32571,07/04/2023,ASSAULT
32572,07/04/2023,VANDALISM
32573,2023-07-04,DRUG OFFENSE
32574,2023-07-04,ASSAULT
32575,2023-07-04,BURGLARY
32576,04-Jul-2023,ROBBERY
32577,04-Jul-2023,THEFT
32578,2023-07-04,ASSAULT
32579,04-Jul-2023,BURGLARY
32580,07/04/2023,THEFT
32581,07/04/2023,ASSAULT
32582,04-Jul-2023,ROBBERY
32583,07/04/2023,THEFT
32584,2023-07-04,BURGLARY
32585,04-Jul-2023,THEFT
32586,04-Jul-2023,VANDALISM
32587,2023-07-04,THEFT
32588,2023-07-05,DRUG OFFENSE
32589,05-Jul-2023,FRAUD
32590,07/05/2023,ASSAULT
32591,2023-07-05,FRAUD
32592,05-Jul-2023,THEFT
32593,05-Jul-2023,ROBBERY
32594,07/05/2023,BURGLARY
32595,2023-07-05,DRUG OFFENSE
32596,07/05/2023,FRAUD
32597,07/05/2023,DRUG OFFENSE
32598,07/05/2023,ROBBERY
32599,07/05/2023,ASSAULT
32600,05-Jul-2023,ASSAULT
32601,05-Jul-2023,OTHER
32602,2023-07-05,VANDALISM
32603,07/05/2023,ASSAULT
32604,2023-07-05,THEFT
32605,07/05/2023,BURGLARY
32606,05-Jul-2023,ROBBERY
32607,07/05/2023,ASSAULT
32608,2023-07-05,THEFT
32609,2023-07-05,VANDALISM
32610,05-Jul-2023,DRUG OFFENSE
32611,2023-07-05,OTHER
32612,07/05/2023,ROBBERY
32613,07/05/2023,THEFT
32614,05-Jul-2023,BURGLARY
32615,2023-07-05,FRAUD
32616,07/05/2023,OTHER
32617,05-Jul-2023,FRAUD
32618,05-Jul-2023,DRUG OFFENSE
32619,07/05/2023,VANDALISM
32620,2023-07-05,OTHER
32621,07/05/2023,VANDALISM
32622,05-Jul-2023,OTHER
32623,05-Jul-2023,ASSAULT
32624,2023-07-05,OTHER
32625,05-Jul-2023,FRAUD
32626,05-Jul-2023,THEFT
32627,07/05/2023,FRAUD
32628,05-Jul-2023,FRAUD
32629,07/05/2023,ROBBERY
32630,2023-07-05,OTHER
32631,07/05/2023,FRAUD
32632,07/05/2023,ASSAULT
32633,07/05/2023,DRUG OFFENSE
32634,07/05/2023,OTHER
32635,05-Jul-2023,THEFT
32636,07/06/2023,ASSAULT
32637,06-Jul-2023,ASSAULT
32638,2023-07-06,VANDALISM
32639,06-Jul-2023,OTHER
32640,2023-07-06,THEFT
32641,2023-07-06,ASSAULT
32642,07/06/2023,BURGLARY
32643,07/06/2023,OTHER
32644,07/06/2023,BURGLARY
32645,06-Jul-2023,ROBBERY
32646,06-Jul-2023,VANDALISM
32647,07/06/2023,OTHER
32648,2023-07-06,THEFT
32649,06-Jul-2023,OTHER
32650,06-Jul-2023,DRUG OFFENSE
32651,2023-07-06,OTHER
32652,07/06/2023,THEFT
32653,2023-07-06,ASSAULT
32654,06-Jul-2023,OTHER
32655,07/06/2023,BURGLARY
32656,07/06/2023,OTHER
32657,07/06/2023,ROBBERY
32658,2023-07-06,THEFT
32659,06-Jul-2023,ASSAULT
32660,07/06/2023,THEFT
32661,06-Jul-2023,OTHER
32662,07/06/2023,BURGLARY
32663,07/06/2023,ROBBERY
32664,07/06/2023,FRAUD
32665,07/06/2023,FRAUD
32666,2023-07-06,OTHER
32667,06-Jul-2023,ASSAULT
32668,06-Jul-2023,VANDALISM
32669,2023-07-06,FRAUD
32670,2023-07-06,VANDALISM
32671,06-Jul-2023,BURGLARY
32672,2023-07-06,THEFT
32673,06-Jul-2023,THEFT
32674,07/06/2023,ASSAULT
32675,06-Jul-2023,ROBBERY
32676,07/06/2023,VANDALISM
32677,2023-07-06,THEFT
32678,06-Jul-2023,OTHER
32679,07/06/2023,ROBBERY
32680,2023-07-06,FRAUD
32681,07/06/2023,FRAUD
32682,2023-07-06,FRAUD
32683,06-Jul-2023,DRUG OFFENSE
32684,2023-07-06,ROBBERY
32685,07-Jul-2023,VANDALISM
32686,07-Jul-2023,ASSAULT
32687,07-Jul-2023,VANDALISM
32688,07/07/2023,OTHER
32689,07/07/2023,THEFT
32690,2023-07-07,OTHER
32691,07-Jul-2023,ASSAULT
32692,2023-07-07,ASSAULT
32693,07-Jul-2023,OTHER
32694,07/07/2023,BURGLARY
32695,07/07/2023,BURGLARY
32696,07/07/2023,VANDALISM
32697,2023-07-07,DRUG OFFENSE
32698,07/07/2023,BURGLARY
32699,07/07/2023,ASSAULT
32700,07/07/2023,OTHER
32701,07/07/2023,ROBBERY
32702,07/07/2023,BURGLARY
32703,2023-07-07,ASSAULT
32704,07/07/2023,OTHER
32705,07/07/2023,BURGLARY
32706,07/07/2023,FRAUD
32707,07-Jul-2023,DRUG OFFENSE
32708,07-Jul-2023,THEFT
32709,2023-07-07,DRUG OFFENSE
32710,07-Jul-2023,ROBBERY
32711,07-Jul-2023,ASSAULT
32712,2023-07-07,ASSAULT
32713,2023-07-07,ROBBERY
32714,07-Jul-2023,THEFT
32715,07/07/2023,BURGLARY
32716,07/07/2023,BURGLARY
32717,07-Jul-2023,THEFT
32718,2023-07-07,BURGLARY
32719,07/07/2023,ROBBERY
32720,2023-07-07,ASSAULT
32721,2023-07-07,DRUG OFFENSE
32722,07-Jul-2023,THEFT
32723,07/07/2023,ASSAULT
32724,2023-07-07,BURGLARY
32725,07/07/2023,FRAUD
32726,07-Jul-2023,FRAUD
32727,2023-07-07,BURGLARY
32728,07-Jul-2023,FRAUD
32729,07-Jul-2023,THEFT
32730,07/07/2023,BURGLARY
32731,07/07/2023,FRAUD
32732,07-Jul-2023,FRAUD
32733,2023-07-07,VANDALISM
32734,07/07/2023,OTHER
32735,07-Jul-2023,BURGLARY
32736,08-Jul-2023,VANDALISM
32737,08-Jul-2023,THEFT
32738,2023-07-08,THEFT
32739,07/08/2023,BURGLARY
32740,07/08/2023,DRUG OFFENSE
32741,2023-07-08,DRUG OFFENSE
32742,2023-07-08,BURGLARY
32743,07/08/2023,FRAUD
32744,07/08/2023,BURGLARY
32745,08-Jul-2023,ASSAULT
32746,07/08/2023,ASSAULT
32747,2023-07-08,VANDALISM
32748,2023-07-08,OTHER
32749,07/08/2023,ASSAULT
32750,07/08/2023,ROBBERY
32751,08-Jul-2023,FRAUD
32752,08-Jul-2023,ROBBERY
32753,08-Jul-2023,BURGLARY
32754,08-Jul-2023,FRAUD
32755,07/08/2023,FRAUD
32756,07/08/2023,BURGLARY
32757,07/08/2023,FRAUD
32758,07/08/2023,OTHER
32759,2023-07-08,OTHER
32760,07/08/2023,ASSAULT
32761,08-Jul-2023,ASSAULT
32762,2023-07-08,ROBBERY
32763,07/08/2023,DRUG OFFENSE
32764,08-Jul-2023,ASSAULT
32765,07/08/2023,OTHER
32766,08-Jul-2023,DRUG OFFENSE
32767,08-Jul-2023,DRUG OFFENSE
32768,07/08/2023,FRAUD
32769,07/08/2023,FRAUD
32770,08-Jul-2023,FRAUD
32771,07/08/2023,THEFT
32772,07/08/2023,ASSAULT
32773,2023-07-08,THEFT
32774,2023-07-08,DRUG OFFENSE
32775,2023-07-08,THEFT
32776,07/08/2023,ASSAULT
32777,08-Jul-2023,OTHER
32778,08-Jul-2023,DRUG OFFENSE
32779,07/08/2023,ASSAULT
32780,08-Jul-2023,ASSAULT
32781,07/08/2023,OTHER
32782,2023-07-08,ROBBERY
32783,2023-07-08,ROBBERY
32784,08-Jul-2023,THEFT
32785,2023-07-08,VANDALISM
32786,2023-07-08,ROBBERY
32787,2023-07-08,THEFT
32788,08-Jul-2023,BURGLARY
32789,07/08/2023,DRUG OFFENSE
32790,07/09/2023,ROBBERY
32791,07/09/2023,DRUG OFFENSE
32792,07/09/2023,ASSAULT
32793,07/09/2023,ASSAULT
32794,09-Jul-2023,DRUG OFFENSE
32795,07/09/2023,ASSAULT
32796,07/09/2023,BURGLARY
32797,2023-07-09,FRAUD
32798,07/09/2023,DRUG OFFENSE
32799,07/09/2023,DRUG OFFENSE
32800,09-Jul-2023,DRUG OFFENSE
32801,09-Jul-2023,ASSAULT
32802,09-Jul-2023,THEFT
32803,2023-07-09,VANDALISM
32804,07/09/2023,OTHER
32805,07/09/2023,VANDALISM
32806,07/09/2023,BURGLARY
32807,07/09/2023,THEFT
32808,2023-07-09,VANDALISM
32809,09-Jul-2023,OTHER
32810,07/09/2023,ASSAULT
32811,2023-07-09,ROBBERY
32812,07/09/2023,DRUG OFFENSE
32813,09-Jul-2023,ASSAULT
32814,07/09/2023,BURGLARY
32815,2023-07-09,FRAUD
32816,09-Jul-2023,ASSAULT
32817,09-Jul-2023,ASSAULT
32818,09-Jul-2023,FRAUD
32819,07/09/2023,ASSAULT
32820,2023-07-09,VANDALISM
32821,09-Jul-2023,DRUG OFFENSE
32822,07/09/2023,THEFT
32823,07/09/2023,ASSAULT
32824,2023-07-09,VANDALISM
32825,2023-07-09,OTHER
32826,2023-07-09,VANDALISM
32827,07/09/2023,BURGLARY
32828,09-Jul-2023,ROBBERY
32829,07/09/2023,ROBBERY
32830,09-Jul-2023,ROBBERY
32831,07/09/2023,ROBBERY
32832,2023-07-09,ROBBERY
32833,07/09/2023,DRUG OFFENSE
32834,2023-07-09,ROBBERY
32835,2023-07-09,THEFT
32836,09-Jul-2023,OTHER
32837,07/09/2023,OTHER
32838,07/09/2023,FRAUD
32839,2023-07-09,THEFT
32840,2023-07-09,VANDALISM
32841,07/09/2023,FRAUD
32842,09-Jul-2023,FRAUD
32843,07/09/2023,DRUG OFFENSE
32844,2023-07-09,THEFT
32845,2023-07-10,BURGLARY
32846,10-Jul-2023,THEFT
32847,10-Jul-2023,BURGLARY
32848,10-Jul-2023,OTHER
32849,2023-07-10,BURGLARY
32850,2023-07-10,ASSAULT
32851,2023-07-10,ASSAULT
32852,10-Jul-2023,DRUG OFFENSE
32853,07/10/2023,FRAUD
32854,07/10/2023,THEFT
32855,10-Jul-2023,ASSAULT
32856,2023-07-10,OTHER
32857,10-Jul-2023,VANDALISM
32858,07/10/2023,ROBBERY
32859,2023-07-10,OTHER
32860,2023-07-10,THEFT
32861,07/10/2023,THEFT
32862,07/10/2023,BURGLARY
32863,07/10/2023,VANDALISM
32864,07/10/2023,ROBBERY
32865,2023-07-10,ROBBERY
32866,2023-07-10,ASSAULT
32867,2023-07-10,OTHER
32868,10-Jul-2023,FRAUD
32869,07/10/2023,DRUG OFFENSE
32870,10-Jul-2023,ASSAULT
32871,10-Jul-2023,FRAUD
32872,2023-07-10,BURGLARY
32873,07/10/2023,ASSAULT
32874,2023-07-10,DRUG OFFENSE
32875,10-Jul-2023,FRAUD
32876,10-Jul-2023,ROBBERY
32877,07/10/2023,DRUG OFFENSE
32878,07/10/2023,BURGLARY
32879,07/10/2023,BURGLARY
32880,07/10/2023,THEFT
32881,10-Jul-2023,ROBBERY
32882,2023-07-10,VANDALISM
32883,07/10/2023,FRAUD
32884,10-Jul-2023,THEFT
32885,07/10/2023,VANDALISM
32886,07/10/2023,DRUG OFFENSE
32887,2023-07-10,FRAUD
32888,2023-07-10,ASSAULT
32889,10-Jul-2023,OTHER
32890,07/10/2023,FRAUD
32891,2023-07-10,VANDALISM
32892,07/10/2023,ROBBERY
32893,10-Jul-2023,THEFT
32894,07/10/2023,ASSAULT
32895,2023-07-10,FRAUD
32896,07/10/2023,ROBBERY
32897,07/10/2023,VANDALISM
32898,07/10/2023,ASSAULT
32899,2023-07-11,FRAUD
32900,07/11/2023,FRAUD
32901,2023-07-11,ROBBERY
32902,07/11/2023,DRUG OFFENSE
32903,11-Jul-2023,BURGLARY
32904,2023-07-11,DRUG OFFENSE
32905,2023-07-11,OTHER
32906,2023-07-11,VANDALISM
32907,07/11/2023,VANDALISM
32908,11-Jul-2023,ROBBERY
32909,11-Jul-2023,ROBBERY
32910,07/11/2023,VANDALISM
32911,07/11/2023,OTHER
32912,11-Jul-2023,BURGLARY
32913,07/11/2023,VANDALISM
32914,11-Jul-2023,FRAUD
32915,11-Jul-2023,ROBBERY
32916,07/11/2023,ROBBERY
32917,07/11/2023,ROBBERY
32918,07/11/2023,FRAUD
32919,2023-07-11,FRAUD
32920,11-Jul-2023,DRUG OFFENSE
32921,11-Jul-2023,DRUG OFFENSE
32922,07/11/2023,ROBBERY
32923,07/11/2023,DRUG OFFENSE
32924,07/11/2023,ROBBERY
32925,07/11/2023,DRUG OFFENSE
32926,07/11/2023,BURGLARY
32927,07/11/2023,OTHER
32928,07/11/2023,ROBBERY
32929,07/11/2023,ASSAULT
32930,07/11/2023,ASSAULT
32931,07/11/2023,FRAUD
32932,2023-07-11,VANDALISM
32933,2023-07-11,DRUG OFFENSE
32934,07/11/2023,BURGLARY
32935,2023-07-11,THEFT
32936,11-Jul-2023,OTHER
32937,07/11/2023,THEFT
32938,11-Jul-2023,THEFT
32939,2023-07-11,DRUG OFFENSE
32940,11-Jul-2023,DRUG OFFENSE
32941,2023-07-11,THEFT
32942,2023-07-11,BURGLARY
32943,07/11/2023,BURGLARY
32944,2023-07-11,FRAUD
32945,2023-07-11,VANDALISM
32946,07/11/2023,DRUG OFFENSE
32947,11-Jul-2023,THEFT
32948,11-Jul-2023,ROBBERY
32949,2023-07-11,THEFT
32950,2023-07-11,ASSAULT
32951,11-Jul-2023,BURGLARY
32952,07/11/2023,THEFT
32953,07/11/2023,BURGLARY
32954,07/12/2023,FRAUD
32955,07/12/2023,BURGLARY
32956,12-Jul-2023,VANDALISM
32957,2023-07-12,FRAUD
32958,07/12/2023,VANDALISM
32959,07/12/2023,THEFT
32960,07/12/2023,ROBBERY
32961,2023-07-12,BURGLARY
32962,12-Jul-2023,FRAUD
32963,12-Jul-2023,VANDALISM
32964,07/12/2023,VANDALISM
32965,12-Jul-2023,OTHER
32966,2023-07-12,VANDALISM
32967,2023-07-12,BURGLARY
32968,07/12/2023,FRAUD
32969,07/12/2023,ROBBERY
32970,12-Jul-2023,FRAUD
32971,07/12/2023,VANDALISM
32972,07/12/2023,BURGLARY
32973,07/12/2023,FRAUD
32974,2023-07-12,OTHER
32975,12-Jul-2023,DRUG OFFENSE
32976,07/12/2023,ROBBERY
32977,12-Jul-2023,FRAUD
32978,07/12/2023,DRUG OFFENSE
32979,2023-07-12,ASSAULT
32980,2023-07-12,VANDALISM
32981,2023-07-12,THEFT
32982,12-Jul-2023,VANDALISM
32983,12-Jul-2023,FRAUD
32984,07/12/2023,ASSAULT
32985,12-Jul-2023,ASSAULT
32986,12-Jul-2023,OTHER
32987,2023-07-12,ASSAULT
32988,12-Jul-2023,FRAUD
32989,2023-07-12,DRUG OFFENSE
32990,07/12/2023,ASSAULT
32991,2023-07-12,BURGLARY
32992,12-Jul-2023,FRAUD
32993,2023-07-12,BURGLARY
32994,07/12/2023,ROBBERY
32995,12-Jul-2023,BURGLARY
32996,2023-07-12,ASSAULT
32997,2023-07-12,FRAUD
32998,12-Jul-2023,ROBBERY
32999,07/12/2023,ASSAULT
33000,07/12/2023,DRUG OFFENSE
33001,2023-07-13,OTHER
33002,07/13/2023,BURGLARY
33003,07/13/2023,THEFT
33004,2023-07-13,ASSAULT
33005,07/13/2023,VANDALISM
33006,07/13/2023,VANDALISM
33007,13-Jul-2023,DRUG OFFENSE
33008,07/13/2023,ASSAULT
33009,07/13/2023,DRUG OFFENSE
33010,13-Jul-2023,ROBBERY
33011,07/13/2023,ASSAULT
33012,13-Jul-2023,OTHER
33013,2023-07-13,ASSAULT
33014,13-Jul-2023,VANDALISM
33015,13-Jul-2023,BURGLARY
33016,2023-07-13,ASSAULT
33017,13-Jul-2023,VANDALISM
33018,07/13/2023,ROBBERY
33019,2023-07-13,DRUG OFFENSE
33020,07/13/2023,DRUG OFFENSE
33021,07/13/2023,ASSAULT
33022,07/13/2023,ASSAULT
33023,2023-07-13,THEFT
33024,07/13/2023,DRUG OFFENSE
33025,13-Jul-2023,DRUG OFFENSE
33026,2023-07-13,VANDALISM
33027,07/13/2023,BURGLARY
33028,07/13/2023,BURGLARY
33029,2023-07-13,DRUG OFFENSE
33030,07/13/2023,ROBBERY
33031,07/13/2023,DRUG OFFENSE
33032,13-Jul-2023,FRAUD
33033,07/13/2023,DRUG OFFENSE
33034,07/13/2023,DRUG OFFENSE
33035,07/13/2023,DRUG OFFENSE
33036,13-Jul-2023,ROBBERY
33037,07/13/2023,FRAUD
33038,07/13/2023,ROBBERY
33039,07/13/2023,BURGLARY
33040,13-Jul-2023,ROBBERY
33041,13-Jul-2023,THEFT
33042,2023-07-13,VANDALISM
33043,13-Jul-2023,ASSAULT
33044,07/13/2023,ROBBERY
33045,07/13/2023,DRUG OFFENSE
33046,2023-07-13,BURGLARY
33047,13-Jul-2023,ASSAULT
33048,07/13/2023,DRUG OFFENSE
33049,07/13/2023,BURGLARY
33050,2023-07-13,ASSAULT
33051,13-Jul-2023,DRUG OFFENSE
33052,07/13/2023,ROBBERY
33053,2023-07-13,VANDALISM
33054,07/13/2023,BURGLARY
33055,2023-07-13,DRUG OFFENSE
33056,07/13/2023,ROBBERY
33057,07/13/2023,BURGLARY
33058,07/13/2023,THEFT
33059,13-Jul-2023,ASSAULT
33060,07/13/2023,FRAUD
33061,14-Jul-2023,THEFT
33062,14-Jul-2023,FRAUD
33063,07/14/2023,BURGLARY
33064,14-Jul-2023,FRAUD
33065,07/14/2023,ASSAULT
33066,07/14/2023,ASSAULT
33067,07/14/2023,BURGLARY
33068,07/14/2023,VANDALISM
33069,2023-07-14,ROBBERY
33070,07/14/2023,BURGLARY
33071,07/14/2023,THEFT
33072,2023-07-14,VANDALISM
33073,14-Jul-2023,VANDALISM
33074,2023-07-14,ASSAULT
33075,07/14/2023,FRAUD
33076,07/14/2023,VANDALISM
33077,07/14/2023,FRAUD
33078,2023-07-14,DRUG OFFENSE
33079,2023-07-14,FRAUD
33080,14-Jul-2023,OTHER
33081,2023-07-14,ROBBERY
33082,2023-07-14,FRAUD
33083,2023-07-14,BURGLARY
33084,2023-07-14,ROBBERY
33085,14-Jul-2023,FRAUD
33086,07/14/2023,OTHER
33087,2023-07-14,OTHER
33088,14-Jul-2023,OTHER
33089,14-Jul-2023,BURGLARY
33090,07/14/2023,BURGLARY
33091,2023-07-14,OTHER
33092,2023-07-14,THEFT
33093,07/14/2023,VANDALISM
33094,07/14/2023,ASSAULT
33095,14-Jul-2023,VANDALISM
33096,07/14/2023,VANDALISM
33097,07/14/2023,BURGLARY
33098,07/14/2023,FRAUD
33099,07/14/2023,ROBBERY
33100,07/14/2023,VANDALISM
33101,2023-07-14,DRUG OFFENSE
33102,07/14/2023,THEFT
33103,2023-07-14,OTHER
33104,07/14/2023,FRAUD
33105,2023-07-14,THEFT
33106,2023-07-14,VANDALISM
33107,07/14/2023,FRAUD
33108,2023-07-14,FRAUD
33109,2023-07-14,OTHER
33110,07/14/2023,VANDALISM
33111,07/15/2023,DRUG OFFENSE
33112,07/15/2023,FRAUD
33113,2023-07-15,ROBBERY
33114,07/15/2023,OTHER
33115,07/15/2023,ROBBERY
33116,2023-07-15,ROBBERY
33117,07/15/2023,DRUG OFFENSE
33118,2023-07-15,FRAUD
33119,2023-07-15,ASSAULT
33120,15-Jul-2023,ASSAULT
33121,07/15/2023,DRUG OFFENSE
33122,07/15/2023,ROBBERY
33123,07/15/2023,ASSAULT
33124,07/15/2023,THEFT
33125,15-Jul-2023,FRAUD
33126,2023-07-15,FRAUD
33127,15-Jul-2023,VANDALISM
33128,07/15/2023,OTHER
33129,2023-07-15,OTHER
33130,2023-07-15,DRUG OFFENSE
33131,07/15/2023,ROBBERY
33132,07/15/2023,FRAUD
33133,2023-07-15,VANDALISM
33134,07/15/2023,VANDALISM
33135,2023-07-15,ROBBERY
33136,2023-07-15,ASSAULT
33137,15-Jul-2023,DRUG OFFENSE
33138,07/15/2023,ROBBERY
33139,15-Jul-2023,VANDALISM
33140,15-Jul-2023,ROBBERY
33141,2023-07-15,DRUG OFFENSE
33142,2023-07-15,DRUG OFFENSE
33143,15-Jul-2023,ROBBERY
33144,15-Jul-2023,DRUG OFFENSE
33145,07/15/2023,ASSAULT
33146,15-Jul-2023,FRAUD
33147,07/15/2023,THEFT
33148,2023-07-15,THEFT
33149,15-Jul-2023,OTHER
33150,07/15/2023,THEFT
33151,07/15/2023,THEFT
33152,2023-07-15,THEFT
33153,15-Jul-2023,ASSAULT
33154,07/15/2023,ASSAULT
33155,07/15/2023,VANDALISM
33156,07/15/2023,THEFT
33157,2023-07-15,ASSAULT
33158,07/15/2023,BURGLARY
33159,2023-07-15,ASSAULT
33160,15-Jul-2023,BURGLARY
33161,07/15/2023,ROBBERY
33162,07/15/2023,ASSAULT
33163,07/15/2023,ROBBERY
33164,15-Jul-2023,ROBBERY
33165,07/16/2023,ASSAULT
33166,16-Jul-2023,VANDALISM
33167,07/16/2023,FRAUD
33168,07/16/2023,ASSAULT
33169,07/16/2023,OTHER
33170,2023-07-16,ASSAULT
33171,16-Jul-2023,BURGLARY
33172,07/16/2023,ROBBERY
33173,16-Jul-2023,ROBBERY
33174,16-Jul-2023,BURGLARY
33175,2023-07-16,DRUG OFFENSE
33176,2023-07-16,FRAUD
33177,07/16/2023,ASSAULT
33178,2023-07-16,FRAUD
33179,07/16/2023,BURGLARY
33180,16-Jul-2023,VANDALISM
33181,07/16/2023,FRAUD
33182,2023-07-16,DRUG OFFENSE
33183,07/16/2023,BURGLARY
33184,2023-07-16,DRUG OFFENSE
33185,16-Jul-2023,ROBBERY
33186,07/16/2023,ASSAULT
33187,07/16/2023,BURGLARY
33188,16-Jul-2023,BURGLARY
33189,07/16/2023,VANDALISM
33190,16-Jul-2023,DRUG OFFENSE
33191,2023-07-16,OTHER
33192,16-Jul-2023,OTHER
33193,16-Jul-2023,BURGLARY
33194,16-Jul-2023,ROBBERY
33195,2023-07-16,DRUG OFFENSE
33196,07/16/2023,ASSAULT
33197,16-Jul-2023,ROBBERY
33198,2023-07-16,BURGLARY
33199,16-Jul-2023,OTHER
33200,16-Jul-2023,DRUG OFFENSE
33201,07/16/2023,OTHER
33202,2023-07-16,THEFT
33203,07/16/2023,ASSAULT
33204,2023-07-16,FRAUD
33205,2023-07-16,BURGLARY
33206,07/16/2023,THEFT
33207,2023-07-16,ROBBERY
33208,07/16/2023,BURGLARY
33209,2023-07-16,BURGLARY
33210,2023-07-16,VANDALISM
33211,07/16/2023,DRUG OFFENSE
33212,07/16/2023,FRAUD
33213,07/16/2023,ROBBERY
33214,2023-07-16,ASSAULT
33215,16-Jul-2023,OTHER
33216,16-Jul-2023,VANDALISM
33217,07/16/2023,THEFT
33218,2023-07-16,ASSAULT
33219,07/16/2023,VANDALISM
33220,16-Jul-2023,VANDALISM
33221,16-Jul-2023,ASSAULT
33222,2023-07-16,FRAUD
33223,07/16/2023,ASSAULT
33224,2023-07-16,FRAUD
33225,07/16/2023,VANDALISM
33226,16-Jul-2023,OTHER
33227,07/17/2023,ROBBERY
33228,07/17/2023,ASSAULT
33229,2023-07-17,ROBBERY
33230,07/17/2023,OTHER
33231,17-Jul-2023,VANDALISM
33232,07/17/2023,ROBBERY
33233,07/17/2023,OTHER
33234,2023-07-17,FRAUD
33235,07/17/2023,ROBBERY
33236,17-Jul-2023,VANDALISM
33237,07/17/2023,FRAUD
33238,07/17/2023,DRUG OFFENSE
33239,2023-07-17,ASSAULT
33240,07/17/2023,DRUG OFFENSE
33241,2023-07-17,BURGLARY
33242,07/17/2023,ROBBERY
33243,2023-07-17,ROBBERY
33244,07/17/2023,FRAUD
33245,17-Jul-2023,DRUG OFFENSE
33246,07/17/2023,ROBBERY
33247,17-Jul-2023,VANDALISM
33248,2023-07-17,ROBBERY
33249,07/17/2023,DRUG OFFENSE
33250,07/17/2023,BURGLARY
33251,17-Jul-2023,DRUG OFFENSE
33252,2023-07-17,VANDALISM
33253,17-Jul-2023,THEFT
33254,07/17/2023,DRUG OFFENSE
33255,2023-07-17,BURGLARY
33256,17-Jul-2023,THEFT
33257,07/17/2023,FRAUD
33258,07/17/2023,THEFT
33259,17-Jul-2023,BURGLARY
33260,17-Jul-2023,FRAUD
33261,07/17/2023,BURGLARY
33262,2023-07-17,THEFT
33263,07/17/2023,THEFT
33264,07/17/2023,ASSAULT
33265,2023-07-17,DRUG OFFENSE
33266,07/17/2023,ROBBERY
33267,2023-07-17,ROBBERY
33268,2023-07-17,BURGLARY
33269,2023-07-17,VANDALISM
33270,17-Jul-2023,ROBBERY
33271,17-Jul-2023,FRAUD
33272,07/17/2023,ROBBERY
33273,18-Jul-2023,ASSAULT
33274,07/18/2023,DRUG OFFENSE
33275,18-Jul-2023,ASSAULT
33276,07/18/2023,THEFT
33277,2023-07-18,BURGLARY
33278,2023-07-18,DRUG OFFENSE
33279,18-Jul-2023,OTHER
33280,07/18/2023,BURGLARY
33281,07/18/2023,THEFT
33282,07/18/2023,THEFT
33283,2023-07-18,FRAUD
33284,2023-07-18,ASSAULT
33285,07/18/2023,BURGLARY
33286,18-Jul-2023,THEFT
33287,07/18/2023,DRUG OFFENSE
33288,18-Jul-2023,ASSAULT
33289,2023-07-18,DRUG OFFENSE
33290,2023-07-18,DRUG OFFENSE
33291,07/18/2023,FRAUD
33292,18-Jul-2023,ASSAULT
33293,2023-07-18,ROBBERY
33294,18-Jul-2023,THEFT
33295,18-Jul-2023,DRUG OFFENSE
33296,18-Jul-2023,DRUG OFFENSE
33297,18-Jul-2023,VANDALISM
33298,07/18/2023,BURGLARY
33299,07/18/2023,VANDALISM
33300,18-Jul-2023,THEFT
33301,2023-07-18,OTHER
33302,2023-07-18,OTHER
33303,18-Jul-2023,BURGLARY
33304,07/18/2023,OTHER
33305,2023-07-18,THEFT
33306,18-Jul-2023,ROBBERY
33307,2023-07-18,ASSAULT
33308,18-Jul-2023,THEFT
33309,07/18/2023,VANDALISM
33310,2023-07-18,BURGLARY
33311,18-Jul-2023,VANDALISM
33312,07/18/2023,THEFT
33313,07/18/2023,ASSAULT
33314,07/18/2023,FRAUD
33315,18-Jul-2023,OTHER
33316,07/18/2023,ASSAULT
33317,18-Jul-2023,VANDALISM
33318,2023-07-18,FRAUD
33319,07/18/2023,OTHER
33320,07/18/2023,ASSAULT
33321,07/18/2023,DRUG OFFENSE
33322,07/18/2023,OTHER
33323,2023-07-18,FRAUD
33324,2023-07-19,DRUG OFFENSE
33325,19-Jul-2023,BURGLARY
33326,07/19/2023,VANDALISM
33327,19-Jul-2023,ASSAULT
33328,07/19/2023,OTHER
33329,07/19/2023,THEFT
33330,19-Jul-2023,FRAUD
33331,19-Jul-2023,FRAUD
33332,2023-07-19,ASSAULT
33333,19-Jul-2023,THEFT
33334,19-Jul-2023,ROBBERY
33335,2023-07-19,VANDALISM
33336,2023-07-19,OTHER
33337,19-Jul-2023,DRUG OFFENSE
33338,07/19/2023,THEFT
33339,2023-07-19,ASSAULT
33340,2023-07-19,FRAUD
33341,07/19/2023,THEFT
33342,07/19/2023,FRAUD
33343,19-Jul-2023,VANDALISM
33344,19-Jul-2023,DRUG OFFENSE
33345,07/19/2023,THEFT
33346,07/19/2023,ASSAULT
33347,2023-07-19,BURGLARY
33348,07/19/2023,THEFT
33349,19-Jul-2023,FRAUD
33350,19-Jul-2023,ROBBERY
