Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
133077.1,-0.13585841,-1.2057422,-1.42021484,-1.13820481,0.17565543,1.03954223,-1.53723777,-1.02660328,-0.53005792,0.48882452,-0.76283123,0.45346999,0.64830513,0.24849722,0.96143303,-0.02072475,0.16158848,-0.12135683,0.26755021,0.47050851,1.60608146,-1.10199334,1.06601677,-0.36277727,1.13701613,1.29778978,-0.1336304,-1.42772182,91.89,0
133198.4,-1.02277426,-1.06799738,-1.15955501,0.29980078,-0.91859304,1.14815283,0.01974903,0.53089632,-1.05297468,0.21779657,0.87238187,-0.88671022,-1.37167558,-1.22974169,-0.03850032,2.44498574,-2.03339424,-1.04687601,-0.8937047,-2.24467964,0.97240364,0.34228627,-1.04718899,-0.24278458,-1.23504084,-1.62945321,-0.40521759,0.86435857,150.06,0
133326.3,0.02432843,1.24989396,-0.98585731,0.33643964,-1.91799864,0.38765388,1.37883273,0.31981306,0.93939945,-1.67394066,-2.33182295,-0.34815055,1.51568235,-1.15638941,1.37219989,-1.07486969,0.08986108,-0.15999095,0.32158473,1.33773583,1.24680887,-0.20733222,-0.80371398,-0.17305148,-0.70744985,-1.27018129,0.45472817,0.06136035,148.86,0
133336.5,0.82578058,0.25438776,0.47796523,-0.35206383,0.48580594,-0.30043198,-1.91224872,-0.78254165,1.37772452,-1.81787122,-1.03336113,0.70990668,2.5319911,0.53232527,0.96717407,-0.95304535,0.01246287,0.55830213,1.64498587,-0.48045671,-0.10430568,2.12197782,0.77781418,-0.33929194,-0.04069846,0.58086001,0.81558658,0.32240222,167.37,0
133497.9,1.32712284,0.2165281,-0.201287,-0.44961719,1.00815469,-1.71359398,-1.49581415,0.46872389,1.32935017,-0.05063688,-1.01705473,-1.64262237,-0.75132152,-0.94249427,-2.02410303,0.69351189,-0.09648039,-0.89884623,-1.81881854,-1.17289073,-1.2884908,-1.25055741,-0.06012931,0.6496717,-0.48715703,-1.78927346,0.62691964,0.84765724,87.35,0
133634.8,0.22618149,1.69802399,-1.96415965,-0.95918298,-1.58883563,-1.52953601,-1.07545485,0.34287127,0.02156081,-0.70365904,-0.07820098,-0.56752042,-0.24018579,1.24632478,1.09224282,-0.07926776,-0.54981192,-1.0350346,0.06860473,1.1955493,-0.87222301,-0.47551403,-0.21972659,1.07058244,1.10914574,0.50541331,-1.61144239,-1.82462508,334.45,0
133704.8,0.50428568,0.40848022,0.51851386,0.57680254,0.0332723,-0.42124411,0.97360826,1.98174253,0.71735044,1.22097658,-1.00665159,0.07856017,-0.21620423,0.19556733,-0.83593687,-0.66861519,-0.21698045,-0.36405633,-0.2470906,-2.16720306,-0.08101749,0.64744998,-0.49024304,-0.94901951,-1.14708259,1.39269454,0.57954162,0.70484883,505.5,0
133879.7,-0.72476224,-1.90355074,-0.52248659,-0.20241335,0.18150209,0.43019891,-0.44641171,-1.26634486,0.99452965,0.67795579,-0.9988787,-0.72507184,-0.16254307,-2.06226735,-0.2665925,-0.92350455,0.83906076,-1.9406433,-0.3634145,-0.63172718,-2.70754802,-0.12498015,-0.17697621,-0.20954763,-0.14147495,1.58355284,-0.76897859,-0.16369584,155.16,0
133891.2,-0.07210636,-0.8518273,0.48489829,1.08369278,1.40539897,-1.99415491,2.64016317,0.00129301,0.23972659,1.23202288,-1.67648689,-0.00749662,-1.53228768,0.84182524,-0.4902995,2.08010906,-0.69376604,1.08585209,-0.03284191,-0.42714057,0.10016454,-1.24308745,-1.56579038,-0.43150752,0.66889526,-1.17916492,-1.54140687,-0.10867595,43.25,0
134098.3,0.44194587,0.68903153,0.33132732,0.99773474,-0.31717955,-0.63514015,0.79263865,-0.27209845,-0.79995504,-0.52062053,0.44325466,-1.20243931,0.57950686,-1.36864903,0.1865517,1.12270971,0.30240397,0.8604815,0.17266742,1.52366826,0.30099021,0.6327939,-0.75352113,-0.44061844,-0.11023621,-0.52369348,-1.28923744,-1.5811313,624.55,0
134140.9,0.70266962,0.64188499,2.35661386,-1.92411026,0.57756636,-0.03995533,0.00121984,0.2333693,0.21026519,-1.0863506,-1.30925692,-0.04894823,0.11598546,-0.48082907,0.15570311,1.55616693,0.72002193,1.57167341,-0.08615989,0.08024233,-1.55499726,-0.39563444,2.0288777,0.01071007,1.58250718,-0.91092262,0.33663857,1.41620314,681.9,0
134277.7,-0.66634996,0.60404734,2.32024785,0.91964029,-0.09917179,1.07324553,-2.29439825,0.11944754,-0.48233868,-0.40056872,-0.55668578,0.02780476,0.08232313,-0.69714612,-1.37136678,-1.73034222,-0.10071471,-0.45595576,1.16737347,0.57571076,-0.00407155,1.08661808,0.45189957,-0.34370137,-1.47786865,-1.79411807,-0.40239372,-0.67658072,79.3,0
134355.4,2.25844093,-1.26627763,-0.74020975,2.32994651,1.23080747,0.37088321,0.04264676,-1.90441064,-0.44939192,2.48237197,-0.03296289,0.49774449,1.04166721,-0.94577458,-0.43438146,0.96674075,0.34646018,-1.72500165,-0.43555666,-0.51798892,-0.9404948,-0.18000815,-0.79510348,2.15196483,-1.19460601,-0.75495966,1.36287931,-0.98011989,324.42,0
134485.6,0.63967397,-0.25054892,1.47081429,-1.73617572,-1.34013345,-0.34787127,-0.71816531,-0.16227085,0.1070556,-0.45268024,0.27031286,-0.14459146,1.34427576,0.86515145,-0.13202915,0.03422608,0.18789636,-0.16395187,0.32373823,-0.37155066,1.53354918,0.61919039,-1.17883437,-0.59142769,-0.66891446,-1.76744334,1.48021288,0.90975585,106.0,0
134507.6,-1.93519678,-1.72920389,1.01918909,-1.08068413,-1.06787969,0.58502919,1.99305735,-0.57002625,1.25037718,-0.13149352,-0.13499394,-0.17683787,0.81603233,0.50356371,0.3155208,-1.22710279,-0.36160673,-0.25318296,-0.46140488,0.49492329,0.98224758,0.27675913,1.31105169,0.41225467,0.55533073,1.39899329,0.05549236,0.69750041,80.46,0
134507.7,-0.47854965,-0.12249591,0.49791762,-0.11256352,1.38103028,0.75102987,0.73689197,1.42768638,0.43658481,-0.6332211,0.01221712,-1.38413556,-0.02243279,0.26894195,1.55812171,1.20920687,0.14092937,-0.03291298,-0.04619578,1.5457339,-2.42414018,0.0166407,-0.29334648,0.41592723,-0.3707843,-1.11173997,-0.393171,0.00182116,251.84,0
134560.0,-0.4445599,-0.17623313,-0.97749894,-1.35621228,-0.14420747,-0.5402066,-0.65073945,0.89497832,0.61019599,-0.36149536,0.17082137,-0.25423181,0.28967352,0.89151165,-0.67178618,-1.28469245,0.35077822,-1.0238911,-0.9775913,0.47661076,-0.01705419,0.02970696,0.11085152,-0.63986426,-0.00069758,-1.15061927,1.19137634,-0.77942495,280.21,0
134583.7,1.48091021,0.09120993,-0.10518969,1.80736187,0.15307095,0.95000547,-1.00962232,0.77936518,1.16630391,0.76764419,-0.8036931,1.22939529,-1.25434299,0.40139062,0.31472802,-0.18955769,-0.63965508,-0.01017374,-0.41130702,2.06219084,1.33988806,1.77050715,0.04273872,0.03399459,0.31847775,0.77177065,0.42057867,-1.11771129,35.91,0
134601.3,-0.52087219,1.37461773,0.13933766,-0.39706132,0.44109926,0.36517931,-0.72660817,0.96646767,1.1447733,-0.39376764,-0.8670211,0.26499939,-1.37363327,0.6116266,-0.16861166,0.6897517,-1.12100497,0.04807131,-0.74618512,-0.1165395,-0.11474758,1.52372734,0.20467383,-0.73964938,0.10175771,0.46790475,0.15225527,-1.429044,104.08,0
134766.9,0.30440817,-0.50081689,-0.29494356,0.57402799,0.96198605,-1.03142417,0.68671715,0.66547895,-0.15035665,-0.28110188,0.73264785,0.42717006,0.40070299,-0.73179308,-1.72230325,-0.09400321,-0.27109888,0.4581482,-0.76451297,0.634697,0.40960908,-0.74012923,0.94502894,-0.34291649,-0.69646917,0.25086713,-0.01471276,-0.90505339,243.03,0
134837.7,-0.2321399,-0.54417306,1.01535898,-0.48925008,-1.54227577,-0.27388819,0.17500592,-1.12130968,-1.34428708,-0.65108313,0.85948669,-0.79969468,1.20253332,-0.41800206,1.91627801,-0.10874863,1.06562242,-1.23425197,-0.64559797,-0.83353223,-0.60002828,0.41843187,1.62696489,-0.82736997,-1.70505782,-0.44128259,0.4284638,1.03257657,1.39,0
134968.1,1.18013574,2.24487707,0.73904397,0.40886672,-1.05550077,-0.58641442,0.05695336,-0.26501091,1.11110964,-0.23881399,0.95895386,2.39884591,-0.73557773,1.15567221,-0.42490378,-0.26598735,0.46092264,-0.23875059,-0.05588881,-1.45914556,-1.33566106,-0.12562605,-0.24397824,-0.37793673,-0.96863487,-0.11862804,1.10410783,-1.04278798,181.2,0
134974.5,-1.20845004,1.70980616,2.66787843,0.40890659,-0.90413865,-0.34550017,-0.11838955,-0.87677235,-0.45372462,0.40903389,0.09794758,-0.11504646,-0.38472534,1.22395184,1.6939137,0.83587059,0.00459763,2.27936792,1.77249797,0.18062938,-0.20756895,-1.55732613,-0.63752646,0.87384533,0.9092577,-0.31655612,0.83661873,0.72237478,511.29,0
135061.9,0.57777787,-1.08652886,-2.35697738,-0.86622916,-0.3304751,0.85700162,1.3463802,-0.57501343,-0.20134152,-0.2779038,-1.25345908,1.34666367,-0.77530416,0.55781808,0.35380437,-0.43307249,0.72046344,1.42959199,0.60060482,0.47849803,-1.67962511,0.3053294,-1.04635352,0.40243652,-0.2852632,-0.22525716,-0.16451945,-0.815984,290.5,0
135150.3,0.84781822,1.7619496,-0.60469153,0.45568168,0.12302912,-1.38574906,-1.47430074,0.4954499,-0.31013426,-0.28235276,1.04179767,-1.62297273,-0.06015791,1.17140085,0.84316149,-0.2760127,0.46934971,0.62439181,-0.87555144,-1.47768446,0.86452932,0.05355562,1.81923519,-0.64374928,0.99602898,0.83015861,0.49260234,0.02878967,148.35,0
135171.8,1.07106802,-0.75785308,-1.97085595,-1.01277041,0.48612689,0.31379613,0.55820401,0.44933665,-0.9028179,-0.32428533,-0.36881635,1.19783104,0.94435331,-1.02705715,0.29794594,-0.16735511,-0.44520026,1.10762203,-0.7990552,-0.62333573,-1.16229721,0.50530713,-0.72624041,0.62714515,-0.64753867,-1.18362553,-0.38070652,0.89674942,9.8,0
135225.8,1.74076864,0.84769082,-0.71168059,-1.24065377,0.33521185,-2.60303865,1.31710311,1.03471147,-1.05432429,-0.03092923,0.63800112,0.49881478,-0.308795,-1.34198851,0.59149721,-0.94250661,-1.04747888,-0.85842959,-0.69605558,2.9758683,0.21160342,-0.32769771,-0.74089944,1.81667213,-1.05637925,0.69816397,0.48694527,0.99410656,0.65,0
135318.3,-0.8395334,0.57976079,-1.27919497,-0.7027597,-1.18047,0.20981806,0.03984222,-0.5672387,-0.57376327,0.43076386,-0.0061499,-1.1342563,-1.74726558,-0.17431178,0.07664734,-1.59939629,-1.72004161,0.42552679,-0.24901348,0.5950834,0.19519753,-1.53498063,0.27468529,1.05835719,-0.9044335,-0.34791962,-0.46320548,-0.24528616,120.69,0
135478.8,-0.07793223,-0.86355209,0.3145052,0.02676711,0.16047811,-0.88960956,-2.39831033,-0.56248333,0.67362437,-0.23226463,0.24797901,0.22015791,0.54139608,-0.43023835,0.08736556,-1.10436586,0.4557047,-1.31156414,-2.47661809,-0.90065565,1.31589017,2.06096538,1.98681545,-1.10246964,-1.06651464,1.01809718,-0.9898277,0.18974725,117.19,0
135481.1,-0.07236404,-1.00711213,0.2925357,3.1649421,-0.86972918,-1.49529977,-0.54650954,0.47248843,0.69334004,1.29036669,-0.2570124,-1.60225076,-0.4350298,1.24022269,0.46566265,-1.95693879,-0.03505151,1.39816809,2.12654814,0.56168664,0.30930231,-1.24020567,-0.84324287,0.04691586,0.50319774,0.58018419,-0.47820856,-1.15194223,106.45,0
135485.0,-0.88721949,1.32386348,0.9111924,-0.19551448,1.14954588,-0.9120838,0.16754999,0.7118442,0.69662401,1.24806469,0.14130727,-1.07206049,-0.20334424,-0.61672544,-1.35512314,-0.19036542,0.95065976,0.00850706,-1.51688573,0.25315082,1.48708718,-1.16247938,0.14215042,-0.70062348,0.15431732,1.04369645,-2.67126536,-0.12220433,19.61,0
135623.5,-1.74852302,1.28527636,0.75604839,-1.50765886,0.34550717,-2.06134351,-0.08449898,1.03856649,0.76012733,-1.30916619,0.64848414,-0.20252294,-2.17887991,-0.08226298,0.22446481,-0.67119752,0.03860045,-0.55635164,1.22325951,-1.38090768,1.13737558,-1.19691693,-2.80678503,0.23380472,-0.5183805,-1.11944496,1.46013295,1.48555012,463.68,0
135675.8,0.90358102,-0.27218927,-0.10481047,-0.01267046,0.27298075,0.08684941,-0.05796939,0.20530616,-0.17573721,-0.74666568,-0.88242977,1.08340729,-1.32948307,1.17144463,-0.74215649,2.51374019,0.34083524,-0.86515752,-0.12581855,0.149619,1.26549175,-0.05152742,-1.5658593,-1.21478693,-0.42749654,0.32597716,-0.33130272,0.12285555,388.45,0
135761.1,1.44498121,2.7290195,-1.5279029,0.34950555,-0.38630187,0.50509033,-0.5651437,-0.45103189,-1.82282804,0.10817367,-1.49792202,-1.30966895,0.08687008,-0.12134916,1.02708993,-1.3531296,0.42101203,0.32250014,-0.30237118,-0.80363545,-0.07909241,0.88398591,-0.37375574,0.84729502,-0.27380817,1.72479557,0.0268035,-0.17554238,314.71,0
135866.7,0.90973843,-0.14670972,1.47071342,0.16610056,0.38426082,-0.30882631,1.09577234,0.2212365,0.15721808,0.2987148,-0.19535455,0.09727508,1.10428533,0.65544457,-1.09633548,-0.15512929,1.57555622,0.29670483,-0.01704128,-0.62156874,0.51876173,-0.05361513,-0.21420966,-2.26733282,-0.83408373,0.41046256,1.03080911,1.03202027,59.97,0
135954.5,-1.26900616,1.03069748,-0.35317591,-0.79106609,0.80083462,0.76635413,0.24010043,0.13903898,0.30676711,-1.01913671,1.65250268,0.91290875,-1.62331824,0.44788039,1.26355889,1.05715503,0.07642979,-0.07125206,-1.07414689,0.35815507,-0.00314801,1.18915597,0.93632862,-0.15482837,-1.1323829,0.47488696,-1.03307085,0.50292698,169.0,0
135967.2,-0.18046148,0.48554398,1.48364046,1.192614,-1.10378948,0.68189261,-2.0359703,-1.23536772,0.34381546,-0.81825631,0.59090036,-0.60597693,-0.5225978,1.44696214,-0.5613743,0.6522495,0.75648433,0.34569843,-0.36289937,0.79438098,-0.3461894,-1.14606664,-1.47823111,-0.10053265,-0.76704116,0.60348626,1.37077488,-1.56293998,320.23,0
136005.9,-1.41733386,0.63008519,0.54954638,-0.39624416,0.19354456,-1.10263221,-0.76589076,-0.0175387,1.10022401,1.96130563,0.44531308,-0.79167237,0.52594084,1.21733256,-1.83019018,-0.95969731,0.78494674,-1.27575004,1.50256585,-0.35036752,0.8281104,0.241742,-1.39666222,-0.94512731,0.6953796,0.34215044,-0.99581636,-0.89147595,355.42,0
136073.4,0.97618419,0.82642336,-1.92983424,1.24775416,-2.12448093,-2.08415797,2.01092539,-0.03866995,0.71577507,0.87514049,-0.50186953,-0.29393676,0.43966918,-0.67232648,1.04450845,-1.35023017,1.09169444,-0.35400548,-0.25309598,-0.74468508,-0.02737655,-0.06805132,-0.30810167,0.43947379,-1.93918252,-0.11505569,1.22528927,0.42636698,111.71,0
136257.2,2.81151904,0.07613168,-1.80806835,-0.60686769,0.24594478,-0.35079642,-0.8739552,1.41775314,1.60268034,-1.068149,0.09892432,-0.4284939,1.48481894,0.23745432,0.59728196,-0.93503493,1.32749825,-0.29895242,1.86292299,1.0924556,-0.65095929,0.52691903,0.24342133,-0.22129929,0.74987295,-0.02547221,0.02813081,-0.63154152,98.1,0
136270.0,-0.97175322,-0.84859368,0.09537,-1.14011564,0.59932383,1.60230679,-0.76867587,1.4937875,-1.81636556,-1.26863168,2.18949381,-0.14485299,0.13822319,0.08220416,1.90755044,0.38827312,-0.72229986,0.13360869,2.22825212,-2.16565711,-2.78579787,-0.32377113,-0.0742149,-0.67022268,-0.24526349,-0.29409023,-1.45990173,-0.37478241,614.1,0
136457.0,-0.61538458,-1.7341727,-0.52224106,0.54390285,0.71731449,-0.62801057,-0.58013401,1.66847186,-0.24553187,-0.74708366,0.23495578,-0.67050189,-0.70610674,-0.48330286,0.49997592,-1.30555714,1.30909444,-0.42828608,2.23264996,0.35024777,0.28744252,0.17344687,-1.22060354,1.27560088,-1.75567459,-0.3812309,0.57950439,0.56749002,11.58,0
136525.8,-0.82986249,0.43258453,2.06255222,0.58549576,-0.39082824,-0.48674697,-0.45047011,2.06911546,-0.46357314,-1.19115065,-0.48659914,0.84313762,1.8091875,1.44028916,-1.72830284,-0.96481362,-0.77752788,-1.20220712,0.5945694,1.29991618,1.71053192,-1.51248408,-0.24226175,-0.77896063,-0.7588305,-0.62635347,0.00662933,0.78438945,44.53,0
136614.5,-0.69640613,0.31273618,-0.06920386,-0.93605273,-0.81399732,1.02369448,1.24492861,2.33589047,-0.43134243,-0.67897768,-0.38085467,1.80732136,0.04752836,-0.45918752,-0.28805609,-1.12948641,0.42410584,1.19124605,-1.09475779,-0.21737773,1.48621926,0.02354779,0.07394607,0.71078334,-0.77931227,-1.58241599,-1.99754125,-0.00555749,226.95,0
136620.7,1.45919698,0.78824849,0.86103629,-1.31549032,1.62875011,-1.51164259,-0.43519302,-3.77308446,-0.43922319,2.08167615,1.449706,-0.23844809,1.24395657,-0.25439738,-0.80336065,-0.43254287,-0.64067233,0.44620869,-0.41869435,0.59128895,1.09154743,0.75235794,-0.14117757,0.05257342,-0.118086,-2.11968434,1.39116697,1.28495123,302.18,0
136916.9,0.06898781,-0.59297225,0.86754144,-0.08184693,-2.15383669,0.48727059,-1.55755674,-1.54676143,1.19577562,-0.61380035,-0.22581668,-0.98698621,-0.26554186,-1.97194344,2.16408501,1.54409128,-1.02909568,2.28883296,0.64278525,0.42871462,-0.08286308,-0.48964449,-0.48073599,1.7459492,-0.36011417,0.88105155,-0.35375765,0.97579205,202.93,0
136941.0,-0.25137729,0.19544198,0.35542115,0.95723486,-1.00863555,0.12720914,2.20535379,0.69192198,0.87056288,-0.01918727,0.76762701,1.80398979,0.10664199,1.2239784,-0.87513938,0.59009877,0.90421668,-0.75200338,1.0981242,-0.6752466,-0.80523926,-0.00119235,1.93198974,0.30915295,0.93578478,-0.73179772,0.07749746,-1.17655637,54.78,0
137005.0,0.08514274,1.3084609,-0.03747081,0.39637735,-0.93165246,-1.52730106,1.90025851,-0.31993293,0.58189911,-1.2331795,0.63304213,1.2128076,1.57761527,-0.48132645,-0.70475611,0.17988838,-1.18259661,-0.20179059,-0.51891837,1.52710352,-0.45232181,0.08923113,-1.15265773,1.22076567,-1.07552758,0.88972338,-0.83880613,0.97940343,343.7,0
137018.3,2.19091458,-1.65102276,-0.69729331,0.14767883,-0.46245048,0.6773064,1.06900688,0.00665504,1.47423014,1.18277653,0.78487604,-1.60773852,0.22769089,0.42778896,-1.87528451,-0.48664543,0.9561685,-1.80078646,1.22015875,0.27765222,0.49658806,1.43397819,-0.19559347,-0.78616522,-1.17602343,-0.55283551,0.62963424,-1.34686931,275.19,0
137049.9,0.54525374,-0.26665088,-0.15864868,-0.80093055,0.19116465,-1.23603904,-0.68980899,1.03042006,-1.9948871,-0.02889559,3.29493326,0.22257627,0.56364614,0.83469082,1.13448138,-0.07219467,2.12688373,-0.17950482,1.50319921,0.04195849,0.46013242,-2.17775043,0.22262603,-0.95416921,-1.36167753,0.37405346,0.00097838,0.61702317,146.76,0
137079.4,0.32269426,-0.12618933,-0.88115836,-0.80309114,-0.03564881,-0.81754985,-0.87747049,0.26491672,-1.54391924,-0.90081896,2.08850951,-2.12066208,0.94347254,0.23963234,-0.84061974,0.79941777,-1.23499441,0.19354576,-0.18738557,-0.08396267,-0.09463254,0.63385917,0.73627613,1.40151942,-0.52293483,-0.05495625,0.57043188,0.6353015,286.3,0
137115.9,-1.1315854,-1.00426532,0.07930106,0.32865164,0.40106532,-0.97966934,-0.01305428,0.31159418,1.47610978,-0.46735031,1.28036225,1.15201854,-1.68804499,0.0141774,-1.28117377,-3.44883445,0.35840752,0.18307191,-0.37529141,-0.32074267,1.63887158,-0.46776118,-0.24474786,0.19643158,-0.7087168,1.26002872,1.26998213,0.38475341,339.85,0
137497.6,-0.16774505,-0.64495047,-0.32530571,-0.24030768,-0.6844575,-0.66026406,-0.69996417,-1.59929731,-0.30222093,-0.79839568,-2.50330947,0.71708294,-0.75527241,-0.3348523,0.05718366,-0.78474941,0.29731498,0.29275567,0.37879362,-0.25136944,-0.04470637,-0.13466272,0.99501026,-0.15736755,1.65735748,0.29922884,-1.37426901,-0.65955873,287.26,0
137589.3,1.49702223,0.40976891,1.49590393,-1.8815573,-0.04452177,0.1198445,-0.41943317,0.1132724,-0.76456388,-0.24760502,0.05097127,1.09750646,0.9712426,0.21344722,0.50562489,-0.82498903,-0.50072348,-0.95923732,0.92478404,1.51949958,0.32813668,-1.38591734,-1.46607633,1.04480704,0.05189272,-0.7332375,1.24496455,1.78678279,413.43,0
137651.7,1.31282508,-1.30768662,0.18605547,1.06860254,-1.25544021,0.38220067,-0.71681282,0.51869912,0.42473469,1.04016296,1.68185727,1.41781343,-0.18835066,-0.24505556,0.12852285,-1.54699753,0.73111272,-1.68105954,0.32840808,-0.14845827,0.8597246,-0.42069544,-0.86823272,-1.18056348,0.21722117,0.06404251,1.13793661,1.6079927,145.07,0
137666.6,0.5719232,-0.7237142,-0.846761,-0.52674315,1.66066427,-0.78002665,0.48191768,0.27368207,-0.01288027,-0.37931062,1.33178217,-0.11672021,1.67955071,0.10933736,-1.33525335,-1.68278987,-1.00111608,-2.59084224,1.9155025,0.26538621,-0.37210184,1.22594294,-1.57892626,1.30227409,-0.8528589,-0.22229129,-0.18282509,-1.9658727,265.31,0
138158.1,0.96921686,-1.6272205,-0.17717035,0.73739195,-0.27214274,-0.90890835,0.7244782,0.2384385,0.14784476,0.15246307,1.09517324,-0.34229058,0.50225758,-0.94442656,0.35846375,0.67925922,0.65271148,-0.38428049,1.13612548,1.32702349,1.11062409,-0.00782724,0.40688161,-1.16357154,0.46566736,-0.42328387,-1.51849835,-0.61295617,416.28,0
138369.1,1.1255027,0.25598882,-1.3213093,-0.14060318,1.03979641,-1.54080833,-0.22526938,-2.07148983,0.76152139,-0.52866589,-0.07185865,-1.61486153,-0.93858939,2.36798114,2.45741944,-1.12632864,-1.51570493,-1.36136601,1.18205677,0.97882335,0.54638235,-0.67482852,-0.50835109,0.01221118,0.96786566,-0.44199382,0.30686166,2.50681122,1.76,0
138677.3,-0.09429818,-0.01374338,0.13501044,-1.78393619,-0.290795,0.45680386,-1.10070639,-0.05994253,2.6773586,-1.16736569,-0.08991512,-1.37032987,-0.79443669,0.56233735,1.0310958,-0.24500025,-1.16512065,-0.72961636,-0.00938193,0.18162099,-0.33653088,-1.05364218,0.86729307,-1.14233017,1.39378705,-1.44402829,-0.29695909,0.13244519,286.11,0
138720.4,-0.34352685,0.51864594,0.96595074,0.22277673,0.94356628,0.47301371,-0.35380647,0.05277886,-0.39152086,-0.39094264,1.40560768,0.49084617,0.35849306,0.04788746,0.41582415,1.90286544,-0.58126975,1.52742378,0.67929405,0.07881063,0.10992383,-0.83682245,1.2933405,2.65479663,-1.41748214,-0.71349497,0.04007629,-0.80735184,25.87,0
138823.1,-1.59925545,1.15719979,-1.47576274,1.91043384,0.55206465,-0.91327607,0.48766383,-0.69102747,0.42007525,-0.0007745,-0.61605608,-0.77976856,-2.41886676,0.44001327,-0.22331917,1.42644366,-0.24470236,0.49343538,0.00811751,1.28950341,0.40378809,0.41903236,-0.57349356,-1.59514722,1.66935908,0.67532334,0.98194109,-1.09499771,91.19,0
138825.6,-0.08181861,0.95817648,1.90238396,-1.38119773,-0.40102557,0.85007666,0.51894847,-0.13989874,1.86571221,-2.2568548,0.02424984,1.24297441,1.94330684,2.03748669,0.2539066,-1.16269756,-0.85726712,0.13170748,0.47921391,-1.27416591,-0.29692356,-1.56219295,-0.77916133,-1.00404526,1.1140345,-0.1047629,-0.29531828,-0.14874471,127.19,0
138893.9,-0.43485593,1.01311711,1.33851583,0.52256006,-0.58050009,0.08782765,-0.32395637,0.50974671,-1.18482993,1.75759294,0.3255986,-0.39171984,0.0488902,-0.03620107,-0.69825819,1.07063534,-1.33024578,-0.83341634,0.75226046,-0.70567236,-1.07100458,1.5707563,0.63950445,-2.07173532,1.00700161,-0.07257536,-0.34394679,-0.20859795,116.76,0
138976.0,2.67799636,-0.65393505,-0.67534386,-0.77957811,-0.06075347,1.29285379,-0.19373472,-0.59857515,2.13809073,1.84623626,-0.11993196,-1.74496592,0.91329199,1.75845555,-0.52554256,0.64102629,0.28408672,0.58120765,0.65685538,0.23011095,1.15229663,-1.05909901,-1.71388132,-1.4765395,1.90188369,-1.04310643,1.16753108,1.17396755,551.54,0
139259.9,-2.56497309,1.15095536,0.87909154,-0.76672881,-0.68682966,-1.66884068,0.03770301,0.41124178,-0.20233458,-1.23888455,0.45392626,0.81013721,0.16849098,-0.62368565,0.33961094,-0.94003708,0.27547823,0.37772815,1.06088265,1.8585499,1.84552978,0.88515445,-0.53079203,0.66793092,-1.40980321,-0.00686509,-0.12337453,-0.5023806,214.16,0
139279.6,0.1561963,-2.07209251,-1.83314149,-1.39809683,0.81852626,0.07299689,-0.5052464,0.8114508,-1.34385174,-1.07694294,1.11162829,-0.17693075,-0.50447518,0.33995674,-1.2220339,1.12949818,0.35132188,-2.74688912,-0.85920815,-0.85055152,-1.13910086,0.21199823,2.24446011,-0.1535259,-2.48253643,0.50607477,-0.68893767,0.61872113,83.2,0
139344.5,2.38482328,0.48881135,1.12150998,0.17650949,0.32334193,0.42636319,1.47534907,2.31374441,0.50170115,-0.67248425,-0.19586836,0.68001537,-1.77063046,1.13605569,0.60785366,-0.4468466,-1.1192961,0.80972645,2.04458048,0.10982787,-1.32987297,0.49637589,1.57546742,0.90969092,0.03954195,-0.04771145,-0.06561177,0.9780516,94.15,0
139406.2,-1.83485401,-0.71358975,1.18408152,-0.35541164,0.37155871,-0.3703998,-0.06321491,0.03829407,1.43459038,-2.03678754,-0.92576093,0.20475569,-0.11119245,0.06023717,-2.58508394,-0.18575012,-0.97665555,0.45180181,0.9107241,-1.39225584,0.37227615,0.3776508,-0.34864804,-0.24373222,0.83461403,0.87430888,0.18809451,1.18017528,702.67,0
139532.7,0.64153775,-0.42297691,1.15156686,1.48270175,1.22002489,1.74641827,-0.11297704,1.31750917,0.82384165,0.19491125,-0.99349966,0.85539651,0.29268934,-1.81329999,0.29433489,-0.57911157,-0.77825663,-1.48403876,-0.71740144,1.19810604,-0.74384477,0.9334558,-1.05610868,0.6105117,0.75559916,-0.25913306,0.358303,-1.86387025,96.95,0
139576.4,1.90789374,0.09668745,-0.4548642,1.69833787,0.15060315,-0.43201735,0.59511767,-0.23614686,0.14009245,1.83591409,-0.04908658,-0.77935259,1.32210238,0.50438201,0.85236591,0.47299117,0.25175714,2.50551126,-0.08045868,-0.40676793,0.41161635,-0.89038208,-1.36657242,-0.74295932,0.88335348,-1.69823407,0.52434247,2.04975657,141.07,0
139594.4,0.33120498,0.02866213,-1.0511815,-0.38040957,-0.3789398,1.05194309,0.80599343,0.09485309,0.65179896,0.35122714,-2.72561285,0.00747243,1.05332422,1.62499419,0.21541383,-0.76021244,-0.05689665,-2.30329375,0.10125022,0.88099896,1.20860082,0.34630429,-0.64214522,1.55656879,0.02499911,1.79234603,-0.92310503,-1.59297132,161.16,0
139689.8,0.76676975,0.60892096,0.20400584,-1.21829871,-0.08323109,0.86762652,0.15873778,-0.58261662,-1.15467176,-1.39593223,0.63220379,-0.6255789,0.90614548,1.67061459,0.59647034,-0.05039461,0.7086756,0.85162884,-0.65919979,0.50009258,-0.2851164,-0.21219854,0.336238,-0.53080417,-0.74519493,-0.1648082,-1.70125588,-0.215825,600.06,0
