date,county,state,fips,cases,deaths
2020-04-23,Cuyahoga,Ohio,39035,1818,14
2020-04-24,Cuyahoga,Ohio,39035,1926,15
2020-04-25,Cuyahoga,Ohio,39035,2022,16
2020-04-26,Cuyahoga,Ohio,39035,2081,16
2020-04-27,Cuyahoga,Ohio,39035,2134,17
2020-04-28,Cuyahoga,Ohio,39035,2239,18
2020-04-29,Cuyahoga,Ohio,39035,2269,18
2020-04-30,Cuyahoga,Ohio,39035,2308,18
2020-05-01,Cuyahoga,Ohio,39035,2409,20
2020-05-02,Cuyahoga,Ohio,39035,2461,21
2020-05-03,Cuyahoga,Ohio,39035,2563,22
2020-05-04,Cuyahoga,Ohio,39035,2681,23
2020-05-05,Cuyahoga,Ohio,39035,2739,23
2020-05-06,Cuyahoga,Ohio,39035,2815,23
2020-05-07,Cuyahoga,Ohio,39035,2893,24
2020-05-08,Cuyahoga,Ohio,39035,2928,24
2020-05-09,Cuyahoga,Ohio,39035,2964,24
2020-05-10,Cuyahoga,Ohio,39035,3061,26
2020-05-11,Cuyahoga,Ohio,39035,3156,28
2020-05-12,Cuyahoga,Ohio,39035,3247,30
2020-05-13,Cuyahoga,Ohio,39035,3325,30
2020-05-14,Cuyahoga,Ohio,39035,3403,31
2020-05-15,Cuyahoga,Ohio,39035,3462,32
2020-05-16,Cuyahoga,Ohio,39035,3543,33
2020-05-17,Cuyahoga,Ohio,39035,3590,34
2020-05-18,Cuyahoga,Ohio,39035,3668,35
2020-05-19,Cuyahoga,Ohio,39035,3703,35
2020-05-20,Cuyahoga,Ohio,39035,3801,36
2020-05-21,Cuyahoga,Ohio,39035,3837,36
2020-05-22,Cuyahoga,Ohio,39035,3874,36
2020-05-23,Cuyahoga,Ohio,39035,3985,36
2020-05-24,Cuyahoga,Ohio,39035,4008,36
2020-05-25,Cuyahoga,Ohio,39035,4085,38
2020-05-26,Cuyahoga,Ohio,39035,4156,39
2020-05-27,Cuyahoga,Ohio,39035,4241,41
2020-05-28,Cuyahoga,Ohio,39035,4289,41
2020-05-29,Cuyahoga,Ohio,39035,4405,42
2020-05-30,Cuyahoga,Ohio,39035,4419,42
2020-05-31,Cuyahoga,Ohio,39035,4451,42
2020-06-01,Cuyahoga,Ohio,39035,4545,44
2020-06-02,Cuyahoga,Ohio,39035,4654,44
2020-06-03,Cuyahoga,Ohio,39035,4687,44
2020-06-04,Cuyahoga,Ohio,39035,4758,45
2020-06-05,Cuyahoga,Ohio,39035,4874,46
2020-06-06,Cuyahoga,Ohio,39035,4978,48
2020-06-07,Cuyahoga,Ohio,39035,5008,48
2020-06-08,Cuyahoga,Ohio,39035,5071,49
2020-06-09,Cuyahoga,Ohio,39035,5138,50
2020-06-10,Cuyahoga,Ohio,39035,5236,51
2020-06-11,Cuyahoga,Ohio,39035,5349,51
2020-06-12,Cuyahoga,Ohio,39035,5411,52
2020-06-13,Cuyahoga,Ohio,39035,5495,52
2020-06-14,Cuyahoga,Ohio,39035,5580,54
2020-06-15,Cuyahoga,Ohio,39035,5624,54
2020-06-16,Cuyahoga,Ohio,39035,5641,54
2020-06-17,Cuyahoga,Ohio,39035,5763,55
2020-06-18,Cuyahoga,Ohio,39035,5855,56
2020-06-19,Cuyahoga,Ohio,39035,5908,56
2020-06-20,Cuyahoga,Ohio,39035,6003,57
2020-06-21,Cuyahoga,Ohio,39035,6074,58
2020-06-22,Cuyahoga,Ohio,39035,6116,58
2020-06-23,Cuyahoga,Ohio,39035,6203,59
2020-06-24,Cuyahoga,Ohio,39035,6291,60
2020-06-25,Cuyahoga,Ohio,39035,6366,61
2020-06-26,Cuyahoga,Ohio,39035,6399,61
2020-06-27,Cuyahoga,Ohio,39035,6438,61
2020-06-28,Cuyahoga,Ohio,39035,6519,63
2020-06-29,Cuyahoga,Ohio,39035,6570,63
2020-06-30,Cuyahoga,Ohio,39035,6615,64
2020-07-01,Cuyahoga,Ohio,39035,6649,64
2020-07-02,Cuyahoga,Ohio,39035,6745,65
2020-07-03,Cuyahoga,Ohio,39035,6792,65
2020-07-04,Cuyahoga,Ohio,39035,6872,67
2020-07-05,Cuyahoga,Ohio,39035,7023,70
2020-07-06,Cuyahoga,Ohio,39035,7117,71
2020-07-07,Cuyahoga,Ohio,39035,7228,74
2020-07-08,Cuyahoga,Ohio,39035,7416,76
2020-07-09,Cuyahoga,Ohio,39035,7570,78
2020-07-10,Cuyahoga,Ohio,39035,7680,78
2020-07-11,Cuyahoga,Ohio,39035,7871,80
2020-07-12,Cuyahoga,Ohio,39035,7970,80
2020-07-13,Cuyahoga,Ohio,39035,8003,80
2020-07-14,Cuyahoga,Ohio,39035,8086,82
2020-07-15,Cuyahoga,Ohio,39035,8182,83
2020-07-16,Cuyahoga,Ohio,39035,8229,84
2020-07-17,Cuyahoga,Ohio,39035,8315,85
2020-07-18,Cuyahoga,Ohio,39035,8400,86
2020-07-19,Cuyahoga,Ohio,39035,8451,87
2020-07-20,Cuyahoga,Ohio,39035,8624,88
2020-07-21,Cuyahoga,Ohio,39035,8781,91
2020-07-22,Cuyahoga,Ohio,39035,8887,92
2020-07-23,Cuyahoga,Ohio,39035,8936,93
2020-07-24,Cuyahoga,Ohio,39035,8995,94
2020-07-25,Cuyahoga,Ohio,39035,9177,99
2020-07-26,Cuyahoga,Ohio,39035,9204,99
2020-07-27,Cuyahoga,Ohio,39035,9373,103
2020-07-28,Cuyahoga,Ohio,39035,9547,107
2020-07-29,Cuyahoga,Ohio,39035,9649,109
2020-07-30,Cuyahoga,Ohio,39035,9744,109
2020-07-31,Cuyahoga,Ohio,39035,9876,112
2020-08-01,Cuyahoga,Ohio,39035,9947,113
2020-08-02,Cuyahoga,Ohio,39035,10060,114
2020-08-03,Cuyahoga,Ohio,39035,10114,115
2020-08-04,Cuyahoga,Ohio,39035,10196,115
2020-08-05,Cuyahoga,Ohio,39035,10326,117
2020-08-06,Cuyahoga,Ohio,39035,10355,117
2020-08-07,Cuyahoga,Ohio,39035,10530,121
2020-08-08,Cuyahoga,Ohio,39035,10591,122
2020-08-09,Cuyahoga,Ohio,39035,10617,122
2020-08-10,Cuyahoga,Ohio,39035,10752,125
2020-08-11,Cuyahoga,Ohio,39035,10858,126
2020-08-12,Cuyahoga,Ohio,39035,11028,130
2020-08-13,Cuyahoga,Ohio,39035,11152,132
2020-08-14,Cuyahoga,Ohio,39035,11322,134
2020-08-15,Cuyahoga,Ohio,39035,11373,134
2020-08-16,Cuyahoga,Ohio,39035,11433,134
2020-08-17,Cuyahoga,Ohio,39035,11504,134
2020-08-18,Cuyahoga,Ohio,39035,11583,134
2020-08-19,Cuyahoga,Ohio,39035,11643,135
2020-08-20,Cuyahoga,Ohio,39035,11732,136
2020-08-21,Cuyahoga,Ohio,39035,11808,137
2020-08-22,Cuyahoga,Ohio,39035,12002,140
2020-08-23,Cuyahoga,Ohio,39035,12112,142
2020-08-24,Cuyahoga,Ohio,39035,12175,142
2020-08-25,Cuyahoga,Ohio,39035,12202,142
2020-08-26,Cuyahoga,Ohio,39035,12369,146
2020-08-27,Cuyahoga,Ohio,39035,12401,146
2020-08-28,Cuyahoga,Ohio,39035,12500,146
2020-08-29,Cuyahoga,Ohio,39035,12631,147
2020-08-30,Cuyahoga,Ohio,39035,12768,150
2020-08-31,Cuyahoga,Ohio,39035,12800,150
2020-09-01,Cuyahoga,Ohio,39035,12840,151
2020-09-02,Cuyahoga,Ohio,39035,12968,154
2020-09-03,Cuyahoga,Ohio,39035,13050,154
2020-09-04,Cuyahoga,Ohio,39035,13220,154
2020-09-05,Cuyahoga,Ohio,39035,13277,154
2020-09-06,Cuyahoga,Ohio,39035,13308,154
2020-09-07,Cuyahoga,Ohio,39035,13461,157
2020-09-08,Cuyahoga,Ohio,39035,13567,158
2020-09-09,Cuyahoga,Ohio,39035,13671,160
2020-09-10,Cuyahoga,Ohio,39035,13860,161
2020-09-11,Cuyahoga,Ohio,39035,13938,162
2020-09-12,Cuyahoga,Ohio,39035,14036,163
2020-09-13,Cuyahoga,Ohio,39035,14217,166
2020-09-14,Cuyahoga,Ohio,39035,14269,166
2020-09-15,Cuyahoga,Ohio,39035,14383,168
2020-09-16,Cuyahoga,Ohio,39035,14552,170
2020-09-17,Cuyahoga,Ohio,39035,14687,173
2020-09-18,Cuyahoga,Ohio,39035,14832,176
2020-09-19,Cuyahoga,Ohio,39035,14904,177
2020-09-20,Cuyahoga,Ohio,39035,14956,178
2020-09-21,Cuyahoga,Ohio,39035,15018,179
2020-09-22,Cuyahoga,Ohio,39035,15116,181
2020-09-23,Cuyahoga,Ohio,39035,15203,182
2020-09-24,Cuyahoga,Ohio,39035,15351,185
2020-09-25,Cuyahoga,Ohio,39035,15404,185
2020-09-26,Cuyahoga,Ohio,39035,15511,188
2020-09-27,Cuyahoga,Ohio,39035,15571,189
2020-09-28,Cuyahoga,Ohio,39035,15672,191
2020-09-29,Cuyahoga,Ohio,39035,15763,191
2020-09-30,Cuyahoga,Ohio,39035,15889,193
2020-10-01,Cuyahoga,Ohio,39035,16024,195
2020-10-02,Cuyahoga,Ohio,39035,16112,197
2020-10-03,Cuyahoga,Ohio,39035,16228,200
2020-10-04,Cuyahoga,Ohio,39035,16384,202
2020-10-05,Cuyahoga,Ohio,39035,16495,203
2020-10-06,Cuyahoga,Ohio,39035,16545,203
2020-10-07,Cuyahoga,Ohio,39035,16632,204
2020-10-08,Cuyahoga,Ohio,39035,16710,205
2020-10-09,Cuyahoga,Ohio,39035,16837,205
2020-10-10,Cuyahoga,Ohio,39035,16934,205
2020-10-11,Cuyahoga,Ohio,39035,16981,206
2020-10-12,Cuyahoga,Ohio,39035,17043,207
2020-10-13,Cuyahoga,Ohio,39035,17145,208
2020-10-14,Cuyahoga,Ohio,39035,17269,211
2020-10-15,Cuyahoga,Ohio,39035,17446,212
2020-10-16,Cuyahoga,Ohio,39035,17588,214
2020-10-17,Cuyahoga,Ohio,39035,17618,214
2020-10-18,Cuyahoga,Ohio,39035,17774,216
2020-10-19,Cuyahoga,Ohio,39035,17941,220
2020-10-20,Cuyahoga,Ohio,39035,18089,223
2020-10-21,Cuyahoga,Ohio,39035,18191,225
2020-10-22,Cuyahoga,Ohio,39035,18311,228
2020-10-23,Cuyahoga,Ohio,39035,18505,231
2020-10-24,Cuyahoga,Ohio,39035,18651,231
2020-10-25,Cuyahoga,Ohio,39035,18812,233
2020-10-26,Cuyahoga,Ohio,39035,18890,233
2020-10-27,Cuyahoga,Ohio,39035,19005,236
2020-10-28,Cuyahoga,Ohio,39035,19181,239
2020-10-29,Cuyahoga,Ohio,39035,19313,239
2020-10-30,Cuyahoga,Ohio,39035,19415,240
2020-10-31,Cuyahoga,Ohio,39035,19528,241
2020-11-01,Cuyahoga,Ohio,39035,19563,241
2020-11-02,Cuyahoga,Ohio,39035,19597,241
2020-11-03,Cuyahoga,Ohio,39035,19685,243
2020-11-04,Cuyahoga,Ohio,39035,19841,246
2020-11-05,Cuyahoga,Ohio,39035,19894,247
2020-11-06,Cuyahoga,Ohio,39035,20030,248
2020-11-07,Cuyahoga,Ohio,39035,20255,251
2020-11-08,Cuyahoga,Ohio,39035,20484,257
2020-11-09,Cuyahoga,Ohio,39035,20842,264
2020-11-10,Cuyahoga,Ohio,39035,21034,265
2020-11-11,Cuyahoga,Ohio,39035,21284,270
2020-11-12,Cuyahoga,Ohio,39035,21411,273
2020-11-13,Cuyahoga,Ohio,39035,21718,279
2020-11-14,Cuyahoga,Ohio,39035,21979,282
2020-11-15,Cuyahoga,Ohio,39035,22079,284
2020-11-16,Cuyahoga,Ohio,39035,22315,286
2020-11-17,Cuyahoga,Ohio,39035,22557,291
2020-11-18,Cuyahoga,Ohio,39035,22786,294
2020-11-19,Cuyahoga,Ohio,39035,23054,300
2020-11-20,Cuyahoga,Ohio,39035,23279,301
2020-11-21,Cuyahoga,Ohio,39035,23592,307
2020-11-22,Cuyahoga,Ohio,39035,23810,313
2020-11-23,Cuyahoga,Ohio,39035,23999,317
2020-11-24,Cuyahoga,Ohio,39035,24359,319
2020-11-25,Cuyahoga,Ohio,39035,24468,320
2020-11-26,Cuyahoga,Ohio,39035,24581,321
2020-11-27,Cuyahoga,Ohio,39035,24698,323
2020-11-28,Cuyahoga,Ohio,39035,24887,326
2020-11-29,Cuyahoga,Ohio,39035,25029,327
2020-11-30,Cuyahoga,Ohio,39035,25312,333
2020-12-01,Cuyahoga,Ohio,39035,25637,339
2020-12-02,Cuyahoga,Ohio,39035,25891,343
2020-12-03,Cuyahoga,Ohio,39035,25978,344
2020-12-04,Cuyahoga,Ohio,39035,26065,345
2020-12-05,Cuyahoga,Ohio,39035,26275,349
2020-12-06,Cuyahoga,Ohio,39035,26604,357
2020-12-07,Cuyahoga,Ohio,39035,26934,366
2020-12-08,Cuyahoga,Ohio,39035,27064,367
2020-12-09,Cuyahoga,Ohio,39035,27270,372
2020-12-10,Cuyahoga,Ohio,39035,27475,376
2020-12-11,Cuyahoga,Ohio,39035,27776,383
2020-12-12,Cuyahoga,Ohio,39035,28045,390
2020-12-13,Cuyahoga,Ohio,39035,28148,391
2020-12-14,Cuyahoga,Ohio,39035,28409,396
2020-12-15,Cuyahoga,Ohio,39035,28710,400
2020-12-16,Cuyahoga,Ohio,39035,29052,404
2020-12-17,Cuyahoga,Ohio,39035,29316,408
2020-12-18,Cuyahoga,Ohio,39035,29573,413
2020-12-19,Cuyahoga,Ohio,39035,29866,418
2020-12-20,Cuyahoga,Ohio,39035,30150,421
2020-12-21,Cuyahoga,Ohio,39035,30237,422
2020-12-22,Cuyahoga,Ohio,39035,30462,424
2020-12-23,Cuyahoga,Ohio,39035,30824,428
2020-12-24,Cuyahoga,Ohio,39035,30989,430
2020-12-25,Cuyahoga,Ohio,39035,31078,432
2020-12-26,Cuyahoga,Ohio,39035,31182,432
2020-12-27,Cuyahoga,Ohio,39035,31323,434
2020-12-28,Cuyahoga,Ohio,39035,31492,435
2020-12-29,Cuyahoga,Ohio,39035,31684,440
2020-12-30,Cuyahoga,Ohio,39035,31791,442
2020-12-31,Cuyahoga,Ohio,39035,31981,447
2021-01-01,Cuyahoga,Ohio,39035,32213,448
2021-01-02,Cuyahoga,Ohio,39035,32298,449
2021-01-03,Cuyahoga,Ohio,39035,32632,454
2021-01-04,Cuyahoga,Ohio,39035,32838,455
2021-01-05,Cuyahoga,Ohio,39035,33173,458
2021-01-06,Cuyahoga,Ohio,39035,33535,467
2021-01-07,Cuyahoga,Ohio,39035,33795,470
2021-01-08,Cuyahoga,Ohio,39035,34020,472
2021-01-09,Cuyahoga,Ohio,39035,34383,479
2021-01-10,Cuyahoga,Ohio,39035,34544,483
2021-01-11,Cuyahoga,Ohio,39035,34911,492
2021-01-12,Cuyahoga,Ohio,39035,35110,497
2021-01-13,Cuyahoga,Ohio,39035,35466,506
2021-01-14,Cuyahoga,Ohio,39035,35559,506
2021-01-15,Cuyahoga,Ohio,39035,35673,507
2021-01-16,Cuyahoga,Ohio,39035,35811,509
2021-01-17,Cuyahoga,Ohio,39035,36081,516
2021-01-18,Cuyahoga,Ohio,39035,36260,521
2021-01-19,Cuyahoga,Ohio,39035,36442,525
2021-01-20,Cuyahoga,Ohio,39035,36563,528
2021-01-21,Cuyahoga,Ohio,39035,36835,533
2021-01-22,Cuyahoga,Ohio,39035,36978,535
2021-01-23,Cuyahoga,Ohio,39035,37337,543
2021-01-24,Cuyahoga,Ohio,39035,37472,543
2021-01-25,Cuyahoga,Ohio,39035,37713,544
2021-01-26,Cuyahoga,Ohio,39035,37952,550
2021-01-27,Cuyahoga,Ohio,39035,38222,555
2021-01-28,Cuyahoga,Ohio,39035,38591,558
2021-01-29,Cuyahoga,Ohio,39035,38716,558
2021-01-30,Cuyahoga,Ohio,39035,39043,565
2021-01-31,Cuyahoga,Ohio,39035,39137,566
2021-02-01,Cuyahoga,Ohio,39035,39430,571
2021-02-02,Cuyahoga,Ohio,39035,39676,577
2021-02-03,Cuyahoga,Ohio,39035,39757,578
2021-02-04,Cuyahoga,Ohio,39035,39892,579
2021-02-05,Cuyahoga,Ohio,39035,40080,582
2021-02-06,Cuyahoga,Ohio,39035,40229,583
2021-02-07,Cuyahoga,Ohio,39035,40339,585
2021-02-08,Cuyahoga,Ohio,39035,40582,589
2021-02-09,Cuyahoga,Ohio,39035,40848,596
2021-02-10,Cuyahoga,Ohio,39035,41066,601
2021-02-11,Cuyahoga,Ohio,39035,41413,608
2021-02-12,Cuyahoga,Ohio,39035,41612,611
2021-02-13,Cuyahoga,Ohio,39035,41785,615
2021-02-14,Cuyahoga,Ohio,39035,41920,615
2021-02-15,Cuyahoga,Ohio,39035,42026,616
2021-02-16,Cuyahoga,Ohio,39035,42118,617
2021-02-17,Cuyahoga,Ohio,39035,42259,620
2021-02-18,Cuyahoga,Ohio,39035,42295,620
2021-02-19,Cuyahoga,Ohio,39035,42356,620
2021-02-20,Cuyahoga,Ohio,39035,42439,621
2021-02-21,Cuyahoga,Ohio,39035,42470,621
2021-02-22,Cuyahoga,Ohio,39035,42595,622
2021-02-23,Cuyahoga,Ohio,39035,42679,623
2021-02-24,Cuyahoga,Ohio,39035,42706,623
2021-02-25,Cuyahoga,Ohio,39035,42803,625
2021-02-26,Cuyahoga,Ohio,39035,42843,625
2021-02-27,Cuyahoga,Ohio,39035,42949,628
2021-02-28,Cuyahoga,Ohio,39035,43093,631
2021-03-01,Cuyahoga,Ohio,39035,43121,631
2021-03-02,Cuyahoga,Ohio,39035,43264,633
2021-03-03,Cuyahoga,Ohio,39035,43408,636
2021-03-04,Cuyahoga,Ohio,39035,43503,638
2021-03-05,Cuyahoga,Ohio,39035,43575,639
2021-03-06,Cuyahoga,Ohio,39035,43614,640
2021-03-07,Cuyahoga,Ohio,39035,43690,641
2021-03-08,Cuyahoga,Ohio,39035,43729,641
2021-03-09,Cuyahoga,Ohio,39035,43875,643
2021-03-10,Cuyahoga,Ohio,39035,44017,643
2021-03-11,Cuyahoga,Ohio,39035,44164,646
2021-03-12,Cuyahoga,Ohio,39035,44301,647
2021-03-13,Cuyahoga,Ohio,39035,44425,650
2021-03-14,Cuyahoga,Ohio,39035,44466,651
2021-03-15,Cuyahoga,Ohio,39035,44506,651
2021-03-16,Cuyahoga,Ohio,39035,44651,652
2021-03-17,Cuyahoga,Ohio,39035,44748,652
2021-03-18,Cuyahoga,Ohio,39035,44883,653
2021-03-19,Cuyahoga,Ohio,39035,44961,654
2021-03-20,Cuyahoga,Ohio,39035,45012,654
2021-03-21,Cuyahoga,Ohio,39035,45080,655
2021-03-22,Cuyahoga,Ohio,39035,45116,655
2021-03-23,Cuyahoga,Ohio,39035,45216,656
2021-03-24,Cuyahoga,Ohio,39035,45319,657
2021-03-25,Cuyahoga,Ohio,39035,45393,657
2021-03-26,Cuyahoga,Ohio,39035,45421,657
2021-03-27,Cuyahoga,Ohio,39035,45475,658
2021-03-28,Cuyahoga,Ohio,39035,45507,658
2021-03-29,Cuyahoga,Ohio,39035,45580,659
2021-03-30,Cuyahoga,Ohio,39035,45713,660
2021-03-31,Cuyahoga,Ohio,39035,45837,663
2021-04-01,Cuyahoga,Ohio,39035,45875,663
2021-04-02,Cuyahoga,Ohio,39035,45960,663
2021-04-03,Cuyahoga,Ohio,39035,46011,663
2021-04-04,Cuyahoga,Ohio,39035,46132,664
2021-04-05,Cuyahoga,Ohio,39035,46268,665
2021-04-06,Cuyahoga,Ohio,39035,46368,666
2021-04-07,Cuyahoga,Ohio,39035,46464,666
2021-04-08,Cuyahoga,Ohio,39035,46511,667
2021-04-09,Cuyahoga,Ohio,39035,46582,668
2021-04-10,Cuyahoga,Ohio,39035,46706,669
2021-04-11,Cuyahoga,Ohio,39035,46736,669
2021-04-12,Cuyahoga,Ohio,39035,46866,672
2021-04-13,Cuyahoga,Ohio,39035,46991,673
2021-04-14,Cuyahoga,Ohio,39035,47135,676
2021-04-15,Cuyahoga,Ohio,39035,47201,676
2021-04-16,Cuyahoga,Ohio,39035,47314,677
2021-04-17,Cuyahoga,Ohio,39035,47454,681
2021-04-18,Cuyahoga,Ohio,39035,47574,684
2021-04-19,Cuyahoga,Ohio,39035,47630,685
2021-04-20,Cuyahoga,Ohio,39035,47714,685
2021-04-21,Cuyahoga,Ohio,39035,47851,686
2021-04-22,Cuyahoga,Ohio,39035,47875,686
2021-04-23,Cuyahoga,Ohio,39035,47929,686
2021-04-24,Cuyahoga,Ohio,39035,47984,686
2021-04-25,Cuyahoga,Ohio,39035,48055,687
2021-04-26,Cuyahoga,Ohio,39035,48090,687
2021-04-27,Cuyahoga,Ohio,39035,48150,688
2021-04-28,Cuyahoga,Ohio,39035,48193,688
2021-04-29,Cuyahoga,Ohio,39035,48249,689
2021-04-30,Cuyahoga,Ohio,39035,48330,690
2021-05-01,Cuyahoga,Ohio,39035,48427,691
2021-05-02,Cuyahoga,Ohio,39035,48459,691
2021-05-03,Cuyahoga,Ohio,39035,48484,691
2021-05-04,Cuyahoga,Ohio,39035,48548,691
2021-05-05,Cuyahoga,Ohio,39035,48633,692
2021-05-06,Cuyahoga,Ohio,39035,48669,692
2021-05-07,Cuyahoga,Ohio,39035,48779,694
2021-05-08,Cuyahoga,Ohio,39035,48865,694
2021-05-09,Cuyahoga,Ohio,39035,48979,696
2021-05-10,Cuyahoga,Ohio,39035,49122,697
2021-05-11,Cuyahoga,Ohio,39035,49172,697
2021-05-12,Cuyahoga,Ohio,39035,49208,697
2021-05-13,Cuyahoga,Ohio,39035,49260,697
2021-05-14,Cuyahoga,Ohio,39035,49335,698
2021-05-15,Cuyahoga,Ohio,39035,49476,698
2021-05-16,Cuyahoga,Ohio,39035,49599,698
2021-05-17,Cuyahoga,Ohio,39035,49680,698
2021-05-18,Cuyahoga,Ohio,39035,49787,700
2021-05-19,Cuyahoga,Ohio,39035,49851,700
2021-05-20,Cuyahoga,Ohio,39035,49916,701
2021-05-21,Cuyahoga,Ohio,39035,49947,701
2021-05-22,Cuyahoga,Ohio,39035,50052,701
2021-05-23,Cuyahoga,Ohio,39035,50183,704
2021-05-24,Cuyahoga,Ohio,39035,50288,705
2021-05-25,Cuyahoga,Ohio,39035,50412,705
2021-05-26,Cuyahoga,Ohio,39035,50553,706
2021-05-27,Cuyahoga,Ohio,39035,50669,706
2021-05-28,Cuyahoga,Ohio,39035,50697,706
2021-05-29,Cuyahoga,Ohio,39035,50728,706
2021-05-30,Cuyahoga,Ohio,39035,50806,707
2021-05-31,Cuyahoga,Ohio,39035,50910,709
2021-06-01,Cuyahoga,Ohio,39035,51047,709
2021-06-02,Cuyahoga,Ohio,39035,51112,710
2021-06-03,Cuyahoga,Ohio,39035,51157,711
2021-06-04,Cuyahoga,Ohio,39035,51193,711
2021-06-05,Cuyahoga,Ohio,39035,51221,711
2021-06-06,Cuyahoga,Ohio,39035,51250,711
2021-06-07,Cuyahoga,Ohio,39035,51306,712
2021-06-08,Cuyahoga,Ohio,39035,51400,712
2021-06-09,Cuyahoga,Ohio,39035,51546,714
2021-06-10,Cuyahoga,Ohio,39035,51680,715
2021-06-11,Cuyahoga,Ohio,39035,51796,715
2021-06-12,Cuyahoga,Ohio,39035,51837,715
2021-06-13,Cuyahoga,Ohio,39035,51866,715
2021-06-14,Cuyahoga,Ohio,39035,51919,716
2021-06-15,Cuyahoga,Ohio,39035,51959,716
2021-06-16,Cuyahoga,Ohio,39035,51989,716
2021-06-17,Cuyahoga,Ohio,39035,52094,716
2021-06-18,Cuyahoga,Ohio,39035,52200,718
2021-06-19,Cuyahoga,Ohio,39035,52230,718
2021-06-20,Cuyahoga,Ohio,39035,52348,719
2021-06-21,Cuyahoga,Ohio,39035,52410,719
2021-06-22,Cuyahoga,Ohio,39035,52447,719
2021-06-23,Cuyahoga,Ohio,39035,52493,719
2021-06-24,Cuyahoga,Ohio,39035,52564,721
2021-06-25,Cuyahoga,Ohio,39035,52687,722
2021-06-26,Cuyahoga,Ohio,39035,52802,723
2021-06-27,Cuyahoga,Ohio,39035,52929,724
2021-06-28,Cuyahoga,Ohio,39035,52988,724
2021-06-29,Cuyahoga,Ohio,39035,53050,725
2021-06-30,Cuyahoga,Ohio,39035,53111,726
2020-03-01,Philadelphia,Pennsylvania,42101,9,0
2020-03-02,Philadelphia,Pennsylvania,42101,9,0
2020-03-03,Philadelphia,Pennsylvania,42101,17,0
2020-03-04,Philadelphia,Pennsylvania,42101,21,0
2020-03-05,Philadelphia,Pennsylvania,42101,32,0
2020-03-06,Philadelphia,Pennsylvania,42101,37,0
2020-03-07,Philadelphia,Pennsylvania,42101,44,0
2020-03-08,Philadelphia,Pennsylvania,42101,53,0
2020-03-09,Philadelphia,Pennsylvania,42101,56,0
2020-03-10,Philadelphia,Pennsylvania,42101,64,0
2020-03-11,Philadelphia,Pennsylvania,42101,66,0
2020-03-12,Philadelphia,Pennsylvania,42101,69,0
2020-03-13,Philadelphia,Pennsylvania,42101,81,0
2020-03-14,Philadelphia,Pennsylvania,42101,83,0
2020-03-15,Philadelphia,Pennsylvania,42101,98,0
2020-03-16,Philadelphia,Pennsylvania,42101,103,0
2020-03-17,Philadelphia,Pennsylvania,42101,107,0
2020-03-18,Philadelphia,Pennsylvania,42101,113,0
2020-03-19,Philadelphia,Pennsylvania,42101,125,0
2020-03-20,Philadelphia,Pennsylvania,42101,133,0
2020-03-21,Philadelphia,Pennsylvania,42101,139,0
2020-03-22,Philadelphia,Pennsylvania,42101,143,0
2020-03-23,Philadelphia,Pennsylvania,42101,148,0
2020-03-24,Philadelphia,Pennsylvania,42101,161,0
2020-03-25,Philadelphia,Pennsylvania,42101,163,0
2020-03-26,Philadelphia,Pennsylvania,42101,175,0
2020-03-27,Philadelphia,Pennsylvania,42101,189,0
2020-03-28,Philadelphia,Pennsylvania,42101,200,0
2020-03-29,Philadelphia,Pennsylvania,42101,205,0
2020-03-30,Philadelphia,Pennsylvania,42101,216,0
2020-03-31,Philadelphia,Pennsylvania,42101,289,1
2020-04-01,Philadelphia,Pennsylvania,42101,430,3
2020-04-02,Philadelphia,Pennsylvania,42101,572,6
2020-04-03,Philadelphia,Pennsylvania,42101,609,6
2020-04-04,Philadelphia,Pennsylvania,42101,754,9
2020-04-05,Philadelphia,Pennsylvania,42101,825,10
2020-04-06,Philadelphia,Pennsylvania,42101,862,10
2020-04-07,Philadelphia,Pennsylvania,42101,945,10
2020-04-08,Philadelphia,Pennsylvania,42101,1026,11
2020-04-09,Philadelphia,Pennsylvania,42101,1174,15
2020-04-10,Philadelphia,Pennsylvania,42101,1296,17
2020-04-11,Philadelphia,Pennsylvania,42101,1343,17
2020-04-12,Philadelphia,Pennsylvania,42101,1492,18
2020-04-13,Philadelphia,Pennsylvania,42101,1586,19
2020-04-14,Philadelphia,Pennsylvania,42101,1663,20
2020-04-15,Philadelphia,Pennsylvania,42101,1682,20
2020-04-16,Philadelphia,Pennsylvania,42101,1753,21
2020-04-17,Philadelphia,Pennsylvania,42101,1811,21
2020-04-18,Philadelphia,Pennsylvania,42101,1917,23
2020-04-19,Philadelphia,Pennsylvania,42101,2040,25
2020-04-20,Philadelphia,Pennsylvania,42101,2168,25
2020-04-21,Philadelphia,Pennsylvania,42101,2197,25
2020-04-22,Philadelphia,Pennsylvania,42101,2308,26
2020-04-23,Philadelphia,Pennsylvania,42101,2338,26
2020-04-24,Philadelphia,Pennsylvania,42101,2427,26
2020-04-25,Philadelphia,Pennsylvania,42101,2508,26
2020-04-26,Philadelphia,Pennsylvania,42101,2527,26
2020-04-27,Philadelphia,Pennsylvania,42101,2610,27
2020-04-28,Philadelphia,Pennsylvania,42101,2693,27
2020-04-29,Philadelphia,Pennsylvania,42101,2827,27
2020-04-30,Philadelphia,Pennsylvania,42101,2856,27
2020-05-01,Philadelphia,Pennsylvania,42101,2932,28
