411	Novartis Gene Therapy Cures Rare Childhood Muscular Dystrophy	http://www.bloomberg.com/news/novartis-gene-therapy-muscular-dystrophy	Bloomberg	m	jS5nRt9mKsYvWx3qJhDgUl	www.bloomberg.com	1394470780698
412	New Portable MRI Machine Makes Brain Scanning Available in Rural Areas	http://www.nature.com/portable-mri-brain-scanning-rural	Nature	m	lU7nKt2mPsYvLw5xJhDgVl	www.nature.com	1394470781698
413	CDC Warns of Rising Fungal Infections Resistant to All Known Treatments	http://www.reuters.com/article/cdc-fungal-infections-resistant	Reuters	m	nW9nRt4mKsYvWx7qJhDgWl	www.reuters.com	1394470782698
414	Study Finds Daily Coffee Consumption Linked to Lower Liver Cancer Risk	http://www.webmd.com/coffee-consumption-lower-liver-cancer	WebMD	m	pY2nKt6mPsYvLw9xJhDgXl	www.webmd.com	1394470783698
415	WHO Certifies Egypt as Malaria Free After 100 Year Battle	http://www.who.int/egypt-malaria-free-certified	WHO	m	rA4nRt8mKsYvWx2qJhDgYl	www.who.int	1394470784698
416	Citibank Downgrades China Growth Forecast to 4.5 Percent	http://www.bloomberg.com/news/citibank-downgrades-china-growth	Bloomberg	b	tC6nKt1mPsYvLw4xJhDgZl	www.bloomberg.com	1394470785698
417	US Farm Exports Hit Record 196 Billion Dollars in Fiscal Year	http://www.reuters.com/article/us-farm-exports-record-196-billion	Reuters	b	vE8nRt3mKsYvWx6qJhDg1l	www.reuters.com	1394470786698
418	Snap Inc Revenue Rebounds as Advertising Market Recovers	http://www.wsj.com/articles/snap-revenue-rebounds-advertising	Wall Street Journal	b	xG1nKt5mPsYvLw8xJhDg2l	www.wsj.com	1394470787698
419	European Natural Gas Prices Spike After Pipeline Disruption	http://www.ft.com/european-gas-prices-spike-pipeline	Financial Times	b	zI3nRt7mKsYvWx1qJhDg3l	www.ft.com	1394470788698
420	Tyson Foods Closes Four Poultry Plants Amid Falling Demand	http://www.cnbc.com/tyson-foods-closes-poultry-plants	CNBC	b	bK5nKt9mPsYvLw3xJhDg4l	www.cnbc.com	1394470789698
421	US Credit Card Debt Surpasses 1 Trillion Dollars for First Time	http://www.bloomberg.com/news/credit-card-debt-1-trillion	Bloomberg	b	dM7nRt2mKsYvWx5qJhDg5l	www.bloomberg.com	1394470790698
422	Tata Motors Reports Record Jaguar Land Rover Sales in Q3	http://www.reuters.com/article/tata-motors-jaguar-land-rover-sales	Reuters	b	fO9nKt4mPsYvLw7xJhDg6l	www.reuters.com	1394470791698
423	US Commercial Real Estate Defaults Rise to Highest Since 2012	http://www.wsj.com/articles/commercial-real-estate-defaults-rise	Wall Street Journal	b	hQ2nRt6mKsYvWx9qJhDg7l	www.wsj.com	1394470792698
424	Swiss Franc Surges as Investors Seek Safe Haven Assets	http://www.ft.com/swiss-franc-surges-safe-haven	Financial Times	b	jS4nKt8mPsYvLw2xJhDg8l	www.ft.com	1394470793698
425	Palantir Stock Doubles After Winning Major Government AI Contracts	http://www.cnbc.com/palantir-stock-doubles-government-ai	CNBC	b	lU6nRt1mKsYvWx4qJhDg9l	www.cnbc.com	1394470794698
426	US Wholesale Inventories Fall 0.4 Percent Signaling Demand Weakness	http://www.bloomberg.com/news/wholesale-inventories-fall-demand	Bloomberg	b	nW8nKt3mPsYvLw6xJhDgAm	www.bloomberg.com	1394470795698
427	Nestle Sells US Bottled Water Brands for 4.3 Billion Dollars	http://www.reuters.com/article/nestle-sells-bottled-water-brands	Reuters	b	pY1nRt5mKsYvWx8qJhDgBm	www.reuters.com	1394470796698
428	US Wage Growth Slows to 4.1 Percent as Labor Market Cools	http://www.wsj.com/articles/wage-growth-slows-labor-market	Wall Street Journal	b	rA3nKt7mPsYvLw1xJhDgCm	www.wsj.com	1394470797698
429	Aramco Profits Fall 25 Percent as Oil Prices Decline	http://www.ft.com/aramco-profits-fall-oil-prices	Financial Times	b	tC5nRt9mKsYvWx3qJhDgDm	www.ft.com	1394470798698
430	Shopify Revenue Jumps 26 Percent on Strong Merchant Growth	http://www.cnbc.com/shopify-revenue-jumps-merchant-growth	CNBC	b	vE7nKt2mPsYvLw5xJhDgEm	www.cnbc.com	1394470799698
431	Autonomous Delivery Robots Now Operating in 50 US College Campuses	http://www.theverge.com/autonomous-delivery-robots-50-campuses	The Verge	t	xG9nRt4mKsYvWx7qJhDgFm	www.theverge.com	1394470800698
432	Scientists Create Diamond at Room Temperature Using New Technique	http://www.nature.com/diamond-room-temperature-technique	Nature	t	zI2nKt6mPsYvLw9xJhDgGm	www.nature.com	1394470801698
433	Meta Launches Orion Augmented Reality Glasses for Consumers	http://www.cnet.com/meta-orion-ar-glasses-consumers	CNET	t	bK4nRt8mKsYvWx2qJhDgHm	www.cnet.com	1394470802698
434	Astronomers Discover New Dwarf Planet Beyond Neptune Orbit	http://www.space.com/new-dwarf-planet-beyond-neptune	Space.com	t	dM6nKt1mPsYvLw4xJhDgIm	www.space.com	1394470803698
435	Google Quantum AI Lab Achieves Quantum Supremacy Milestone	http://www.wired.com/google-quantum-ai-supremacy-milestone	Wired	t	fO8nRt3mKsYvWx6qJhDgJm	www.wired.com	1394470804698
436	New Ocean Cleanup System Removes 100000 Tons of Plastic From Pacific	http://www.scientificamerican.com/ocean-cleanup-100000-tons-plastic	Scientific American	t	hQ1nKt5mPsYvLw8xJhDgKm	www.scientificamerican.com	1394470805698
437	Tesla Full Self Driving Software Reaches Level 4 Autonomy Certification	http://www.theverge.com/tesla-fsd-level-4-autonomy	The Verge	t	jS3nRt7mKsYvWx1qJhDgLm	www.theverge.com	1394470806698
438	Researchers Use Sound Waves to Levitate and Move Objects in 3D Space	http://www.nature.com/sound-waves-levitate-objects-3d	Nature	t	lU5nKt9mPsYvLw3xJhDgMm	www.nature.com	1394470807698
439	AMD Launches Instinct MI400 GPU Targeting AI Data Center Market	http://www.arstechnica.com/amd-instinct-mi400-ai-data-center	Ars Technica	t	nW7nRt2mKsYvWx5qJhDgNm	www.arstechnica.com	1394470808698
440	New Biodegradable Electronics Dissolve Harmlessly in Human Body	http://www.scientificamerican.com/biodegradable-electronics-dissolve	Scientific American	t	pY9nKt4mPsYvLw7xJhDgOm	www.scientificamerican.com	1394470809698
441	SpaceX Signs Contract to Launch Private Space Station by 2027	http://www.space.com/spacex-private-space-station-2027	Space.com	t	rA2nRt6mKsYvWx9qJhDgPm	www.space.com	1394470810698
442	Microsoft Develops AI That Writes Bug Free Code With 99 Percent Accuracy	http://www.wired.com/microsoft-ai-bug-free-code-99	Wired	t	tC4nKt8mPsYvLw2xJhDgQm	www.wired.com	1394470811698
443	Scientists Build First Programmable Organism From Living Cells	http://www.nature.com/programmable-organism-living-cells	Nature	t	vE6nRt1mKsYvWx4qJhDgRm	www.nature.com	1394470812698
444	Hyundai Flying Car Completes First Urban Test Flight in Seoul	http://www.cnet.com/hyundai-flying-car-test-flight-seoul	CNET	t	xG8nKt3mPsYvLw6xJhDgSm	www.cnet.com	1394470813698
445	New Thermoelectric Material Converts Body Heat Into Electricity	http://www.scientificamerican.com/thermoelectric-body-heat-electricity	Scientific American	t	zI1nRt5mKsYvWx8qJhDgTm	www.scientificamerican.com	1394470814698
446	China Launches Space Telescope Rivaling Hubble in Resolution	http://www.space.com/china-space-telescope-hubble-rival	Space.com	t	bK3nKt7mPsYvLw1xJhDgUm	www.space.com	1394470815698
447	OpenAI Releases Robotics Platform for Training Physical AI Agents	http://www.theverge.com/openai-robotics-platform-physical-ai	The Verge	t	dM5nRt9mKsYvWx3qJhDgVm	www.theverge.com	1394470816698
448	Researchers Develop Self Healing Concrete That Repairs Own Cracks	http://www.nature.com/self-healing-concrete-repairs-cracks	Nature	t	fO7nKt2mPsYvLw5xJhDgWm	www.nature.com	1394470817698
449	Apple Introduces Satellite Emergency SOS Feature for All iPhones	http://www.cnet.com/apple-satellite-emergency-sos-iphones	CNET	t	hQ9nRt4mKsYvWx7qJhDgXm	www.cnet.com	1394470818698
450	New Wind Turbine Design Generates Power With No Moving Blades	http://www.wired.com/wind-turbine-no-moving-blades	Wired	t	jS2nKt6mPsYvLw9xJhDgYm	www.wired.com	1394470819698
451	Paramount Pictures Announces Transformers Animated Movie Sequel	http://www.variety.com/paramount-transformers-animated-sequel	Variety	e	lU4nRt8mKsYvWx2qJhDgZm	www.variety.com	1394470820698
452	The Cure Release First New Album in 16 Years to Critical Acclaim	http://www.rollingstone.com/the-cure-new-album-16-years	Rolling Stone	e	nW6nKt1mPsYvLw4xJhDg1m	www.rollingstone.com	1394470821698
453	Zoe Saldana Wins Golden Globe for Best Actress in Musical Comedy	http://www.hollywoodreporter.com/zoe-saldana-golden-globe-actress	Hollywood Reporter	e	pY8nRt3mKsYvWx6qJhDg2m	www.hollywoodreporter.com	1394470822698
454	Lana Del Rey Headlines Primavera Sound Festival in Barcelona	http://www.billboard.com/lana-del-rey-primavera-sound-barcelona	Billboard	e	rA1nKt5mPsYvLw8xJhDg3m	www.billboard.com	1394470823698
455	Amazon MGM Studios Greenlights Lord of the Rings Spinoff Series	http://www.ew.com/amazon-mgm-lord-rings-spinoff-series	Entertainment Weekly	e	tC3nRt7mKsYvWx1qJhDg4m	www.ew.com	1394470824698
456	Jack Black Voices Lead Character in New DreamWorks Animated Film	http://www.variety.com/jack-black-dreamworks-animated-film	Variety	e	vE5nKt9mPsYvLw3xJhDg5m	www.variety.com	1394470825698
457	Rosalia Wins Latin Grammy for Album of the Year Second Time	http://www.billboard.com/rosalia-latin-grammy-album-year	Billboard	e	xG7nRt2mKsYvWx5qJhDg6m	www.billboard.com	1394470826698
458	Paul Mescal Stars in Gladiator Sequel Directed by Ridley Scott	http://www.hollywoodreporter.com/paul-mescal-gladiator-sequel	Hollywood Reporter	e	zI9nKt4mPsYvLw7xJhDg7m	www.hollywoodreporter.com	1394470827698
459	Radiohead Announces Surprise Reunion Tour After Five Year Hiatus	http://www.rollingstone.com/radiohead-reunion-tour-five-years	Rolling Stone	e	bK2nRt6mKsYvWx9qJhDg8m	www.rollingstone.com	1394470828698
460	Crunchyroll Anime Streaming Service Surpasses 15 Million Subscribers	http://www.ew.com/crunchyroll-15-million-subscribers	Entertainment Weekly	e	dM4nKt8mPsYvLw2xJhDg9m	www.ew.com	1394470829698
461	Dolly Parton Receives Kennedy Center Honor for Lifetime Achievement	http://www.variety.com/dolly-parton-kennedy-center-honor	Variety	e	fO6nRt1mKsYvWx4qJhDgAn	www.variety.com	1394470830698
462	Karol G Becomes First Latin Artist to Sell Out Four Nights at MetLife	http://www.billboard.com/karol-g-sell-out-metlife-four-nights	Billboard	e	hQ8nKt3mPsYvLw6xJhDgBn	www.billboard.com	1394470831698
463	Barry Jenkins Directs New Film Adaptation of James Baldwin Novel	http://www.hollywoodreporter.com/barry-jenkins-james-baldwin-film	Hollywood Reporter	e	jS1nRt5mKsYvWx8qJhDgCn	www.hollywoodreporter.com	1394470832698
464	Green Day Announces 30th Anniversary American Idiot Tour	http://www.rollingstone.com/green-day-american-idiot-30th-tour	Rolling Stone	e	lU3nKt7mPsYvLw1xJhDgDn	www.rollingstone.com	1394470833698
465	Reese Witherspoon Production Company Sells New Series to Apple TV	http://www.ew.com/reese-witherspoon-new-series-apple-tv	Entertainment Weekly	e	nW5nRt9mKsYvWx3qJhDgEn	www.ew.com	1394470834698
466	New Experimental Drug Reverses Memory Loss in Early Alzheimer Patients	http://www.nejm.org/drug-reverses-memory-loss-alzheimer	NEJM	m	pY7nRt2mKsYvWx5qJhDgFn	www.nejm.org	1394470835698
467	Study Shows Standing Desks Reduce Lower Back Pain by 32 Percent	http://www.webmd.com/standing-desks-reduce-back-pain	WebMD	m	rA9nKt4mPsYvLw7xJhDgGn	www.webmd.com	1394470836698
468	WHO Launches First Ever Global Strategy to Combat Meningitis	http://www.who.int/global-strategy-combat-meningitis	WHO	m	tC2nRt6mKsYvWx9qJhDgHn	www.who.int	1394470837698
469	FDA Clears New Continuous Glucose Monitor That Lasts 14 Days	http://www.reuters.com/article/fda-clears-glucose-monitor-14-days	Reuters	m	vE4nKt8mPsYvLw2xJhDgIn	www.reuters.com	1394470838698
470	Researchers Find Gut Microbiome Plays Key Role in Immune Response	http://www.nature.com/gut-microbiome-immune-response-role	Nature	m	xG6nRt1mKsYvWx4qJhDgJn	www.nature.com	1394470839698
471	US Telehealth Visits Increase 300 Percent Since Pre Pandemic Levels	http://www.reuters.com/article/telehealth-visits-increase-300-percent	Reuters	m	zI8nKt3mPsYvLw6xJhDgKn	www.reuters.com	1394470840698
472	New Targeted Therapy Shrinks Tumors in 70 Percent of Liver Cancer Patients	http://www.nejm.org/targeted-therapy-liver-cancer-tumors	NEJM	m	bK1nRt5mKsYvWx8qJhDgLn	www.nejm.org	1394470841698
473	Study Reveals Night Shift Work Increases Risk of Type 2 Diabetes	http://www.webmd.com/night-shift-work-diabetes-risk	WebMD	m	dM3nKt7mPsYvLw1xJhDgMn	www.webmd.com	1394470842698
474	Global Antibiotic Pipeline Grows With 43 New Drugs in Development	http://www.who.int/antibiotic-pipeline-43-new-drugs	WHO	m	fO5nRt9mKsYvWx3qJhDgNn	www.who.int	1394470843698
475	Biogen Develops Blood Test for Early Detection of Multiple Sclerosis	http://www.bloomberg.com/news/biogen-blood-test-multiple-sclerosis	Bloomberg	m	hQ7nKt2mPsYvLw5xJhDgOn	www.bloomberg.com	1394470844698
476	New Hearing Aid Technology Uses AI to Filter Background Noise	http://www.nature.com/hearing-aid-ai-filter-background-noise	Nature	m	jS9nRt4mKsYvWx7qJhDgPn	www.nature.com	1394470845698
477	FDA Approves New Treatment for Severe Eczema in Children	http://www.reuters.com/article/fda-approves-eczema-treatment-children	Reuters	m	lU2nKt6mPsYvLw9xJhDgQn	www.reuters.com	1394470846698
478	Study Links Excessive Screen Time to Myopia Epidemic in Children	http://www.webmd.com/screen-time-myopia-epidemic-children	WebMD	m	nW4nRt8mKsYvWx2qJhDgRn	www.webmd.com	1394470847698
479	Researchers Develop Blood Test That Predicts Preeclampsia Risk	http://www.nejm.org/blood-test-predicts-preeclampsia-risk	NEJM	m	pY6nKt1mPsYvLw4xJhDgSn	www.nejm.org	1394470848698
480	WHO Reports Global Smoking Rates Drop to Historic Low of 17 Percent	http://www.who.int/global-smoking-rates-historic-low	WHO	m	rA8nRt3mKsYvWx6qJhDgTn	www.who.int	1394470849698
481	New Monoclonal Antibody Treatment Prevents Severe RSV in Infants	http://www.nature.com/monoclonal-antibody-rsv-infants	Nature	m	tC1nKt5mPsYvLw8xJhDgUn	www.nature.com	1394470850698
482	Study Finds Mediterranean Diet Improves Cognitive Function in Elderly	http://www.webmd.com/mediterranean-diet-cognitive-elderly	WebMD	m	vE3nRt7mKsYvWx1qJhDgVn	www.webmd.com	1394470851698
483	FDA Issues New Guidelines for Artificial Intelligence in Medical Devices	http://www.reuters.com/article/fda-guidelines-ai-medical-devices	Reuters	m	xG5nKt9mPsYvLw3xJhDgWn	www.reuters.com	1394470852698
484	Researchers Identify New Genetic Markers for Early Colon Cancer Detection	http://www.nature.com/genetic-markers-colon-cancer-detection	Nature	m	zI7nRt2mKsYvWx5qJhDgXn	www.nature.com	1394470853698
485	Global Mental Health Spending Must Triple to Meet Growing Demand Says WHO	http://www.who.int/mental-health-spending-triple-demand	WHO	m	bK9nKt4mPsYvLw7xJhDgYn	www.who.int	1394470854698
